"SitusStree","the_geom","DATE_UPDAT","APN","SitusStr_1","SitusUnit","SitusCity","SitusZip","UseCode","BuildingAr","LotSize","SitusAddre","Longitude","Latitude","PARCELID","EXT_MIN_X","EXT_MIN_Y","EXT_MAX_X","EXT_MAX_Y"
"7","MULTIPOLYGON (((-122.24438189683889 37.86232692297987, -122.24437937101933 37.86230318387316, -122.24441005034527 37.86229388655199, -122.24441382723663 37.862292742715724, -122.24501444147145 37.862110743782154, -122.24501789496577 37.862131492030414, -122.24502189475119 37.86215964699133, -122.24502314632274 37.86216912759224, -122.24502461294514 37.86217858974361, -122.24502628668877 37.862188030690774, -122.24502816418934 37.86219744590564, -122.24503025228589 37.862206833629514, -122.2450325441304 37.862216196522326, -122.24503504327106 37.86222552108744, -122.24503774966203 37.86223481183101, -122.24504065539197 37.862244064195835, -122.24504376851947 37.86225326831937, -122.2450470809493 37.86226243766906, -122.2450505951298 37.86227155513607, -122.24505430991502 37.86228062161429, -122.24505822187639 37.86228963888431, -122.24506233453455 37.86229859615322, -122.24506664329655 37.86230749789796, -122.2450711459625 37.862316336894104, -122.24507584593354 37.86232511406472, -122.24508073527993 37.86233382665504, -122.2450858174948 37.86234246657586, -122.24509108687595 37.86235103559316, -122.24509654685211 37.862359531926295, -122.24510117160825 37.862366433025656, -122.2450973440601 37.86236674827219, -122.24482868228856 37.86238882133041, -122.24444441799866 37.86244489228452, -122.24443142497447 37.86244679084656, -122.24442644020674 37.862434737430675, -122.24442139352993 37.86242251237184, -122.24438189683889 37.86232692297987)))","2004-05-10","48H-7680-31","TANGLEWOOD RD",,"BERKELEY","94705","1100","3,504","13,875","7 TANGLEWOOD RD BERKELEY 94705","-122.24475322","37.86229924","048H768003100","566,402.2573","4,190,784.6566","566,465.8059","4,190,822.3566"
"11","MULTIPOLYGON (((-122.24435556222578 37.86207950173347, -122.24438797282356 37.86207933840256, -122.24439074798129 37.86207932466702, -122.24442815751904 37.86207913482186, -122.24446722013853 37.86207893304012, -122.24495435488079 37.86189626834976, -122.24495552975092 37.86189922581169, -122.24496405874434 37.861922022799405, -122.24497208070781 37.86194493190042, -122.24497960023392 37.8619679486378, -122.24498660826495 37.861991069348406, -122.2449931106313 37.86201427964905, -122.24499909826606 37.86203757677778, -122.24500457013312 37.86206095081383, -122.24500952962391 37.86208440358159, -122.24501397349316 37.86210791883706, -122.24501444147145 37.862110743782154, -122.24441382723663 37.862292742715724, -122.24441005034527 37.86229388655199, -122.24437937101933 37.86230318387316, -122.24435556222578 37.86207950173347)))","2004-05-10","48H-7680-19","TANGLEWOOD RD",,"BERKELEY","94705","1100","3,387","11,544","11 TANGLEWOOD RD BERKELEY 94705","-122.24468477","37.86210381","048H768001900","566,410.1158","4,190,760.9029","566,468.1011","4,190,806.4602"
,"MULTIPOLYGON (((-122.24170376587789 37.85729009722446, -122.2417132433216 37.857300946727804, -122.24172274955457 37.8573117603641, -122.2417324970256 37.85732243945803, -122.24174247555071 37.85733297943749, -122.24175268739411 37.85734338121826, -122.24176312347153 37.857353643840554, -122.24176724399821 37.857357551339355, -122.24150381881032 37.8573792495475, -122.24163964602337 37.85731868605147, -122.24170376587789 37.85729009722446)))","2004-05-10","48H-7670-29-2","TUNNEL RD",,"BERKELEY","94705","8900","0","1,097","TUNNEL RD BERKELEY 94705","-122.24165767","37.85734243","048H767002902","566,700.0338","4,190,252.1575","566,723.1875","4,190,262.192"
"41","MULTIPOLYGON (((-122.24241206622564 37.85763966677764, -122.24244981259737 37.857646998298456, -122.24253684410726 37.85766494052887, -122.2426015550337 37.85769145371506, -122.24270117680337 37.85772912858607, -122.24279769488356 37.85778195576715, -122.24288555865118 37.85783558164669, -122.24296114656205 37.85788253738445, -122.24304702740548 37.857925220423695, -122.24284454852523 37.85793370390093, -122.24274987993687 37.85793741409527, -122.24273206866819 37.85793811160973, -122.24272406793793 37.85792745735219, -122.24261807805638 37.85778631915882, -122.24260078357584 37.85776328985488, -122.24257381179132 37.85772948463667, -122.2425647284034 37.857718101468606, -122.24242701231432 37.85764734371009, -122.24241206622564 37.85763966677764)))","2004-05-10","48H-7670-26","TUNNEL RD",,"BERKELEY","94705","8900","0","5,700","41 TUNNEL RD BERKELEY 94705","-122.24275056","37.8578248","048H767002600","566,586.9418","4,190,290.437","566,643.0554","4,190,323.3216"
"59","MULTIPOLYGON (((-122.24109673231852 37.85730795522302, -122.24110920919189 37.85733314654112, -122.24111752462495 37.857349111547606, -122.24112619030933 37.85736495353121, -122.24113520275193 37.857380680580995, -122.24114456210077 37.85739627827716, -122.24115228516906 37.85740859644031, -122.24113849697342 37.85740974234798, -122.24080671364933 37.85743727230863, -122.24109673231852 37.85730795522302)))","2004-05-10","48H-7670-31","ALVARADO RD",,"BERKELEY","94705","1100","0","1,782","59 ALVARADO RD BERKELEY 94705","-122.24101781","37.85738479","048H767003100","566,754.0851","4,190,254.5728","566,784.4588","4,190,269.1282"
"617","MULTIPOLYGON (((-122.23887034930515 37.857503313461805, -122.23892364160879 37.857553434498165, -122.23867938284965 37.85755780485501, -122.23874940053821 37.857537828868026, -122.23886291916092 37.8575054375458, -122.23887034930515 37.857503313461805)))",,"48H-7663-37","ALVARADO RD",,"BERKELEY","94705","1100","0","810","617 ALVARADO RD BERKELEY 94705","-122.23882446","37.85753819","048H766303700","566,950.0056","4,190,277.8426","566,971.4888","4,190,284.0255"
"111","MULTIPOLYGON (((-122.23952806719794 37.85745363080219, -122.23958466789153 37.857506519145964, -122.23943673059861 37.857514901045896, -122.23947028507378 37.85749238809587, -122.23947290174347 37.8574906339581, -122.23952097605319 37.85745838889023, -122.23952806719794 37.85745363080219)))","2007-03-05","48H-7663-38","ALVARADO RD",,"BERKELEY","94705","1100","0","97","111 ALVARADO RD BERKELEY 94705","-122.23951649","37.85749168","048H766303800","566,891.8983","4,190,271.8587","566,904.9046","4,190,278.7222"
"290","MULTIPOLYGON (((-122.23796420008185 37.857501361381836, -122.23798328469735 37.85752228310791, -122.23801760845123 37.857553619638935, -122.2380214282073 37.85755834639854, -122.23803227128403 37.857571760195945, -122.23770417612118 37.85759619581381, -122.23796420008185 37.857501361381836)))",,"48H-7607-42","ALVARADO RD",,"BERKELEY","94705","1100","0","1,056","290 ALVARADO RD BERKELEY 94705","-122.23790064","37.85755647","048H760704200","567,028.4018","4,190,278.2763","567,057.2418","4,190,288.9851"
"256","MULTIPOLYGON (((-122.23618008018325 37.85760892504339, -122.23635085743403 37.857515640451425, -122.23644287813644 37.85767326661025, -122.23639729893256 37.857677941654686, -122.23622828825802 37.857695288605115, -122.23621748094511 37.85769639558896, -122.23621383801832 37.85768787277568, -122.23618008018325 37.85760892504339)))",,"48H-7607-38","ALVARADO RD",,"BERKELEY","94705","1100","2,352","2,976","256 ALVARADO RD BERKELEY 94705","-122.23630829","37.85762139","048H760703800","567,168.1267","4,190,281.0203","567,191.3031","4,190,301.1714"
"1318","MULTIPOLYGON (((-122.29198245865733 37.8493386006064, -122.29210585805549 37.849315332870674, -122.29212913963003 37.84931072660235, -122.29213851810378 37.84933687910326, -122.29199195421081 37.84936771908634, -122.29198245865733 37.8493386006064)))",,"49-1512-1-1","67TH ST",,"BERKELEY","94702","8300","0","675","1318 67TH ST BERKELEY 94702","-122.29205924","37.8493388","049 151200101","562,275.6746","4,189,332.0023","562,289.403","4,189,338.4172"
"1482","MULTIPOLYGON (((-122.29319789307242 37.8490969219378, -122.29376562438736 37.84897417473438, -122.29379241972424 37.84896866898628, -122.29380172526307 37.84899847387409, -122.29350353957001 37.84905862320344, -122.29320537407412 37.84911946409171, -122.29319789307242 37.8490969219378)))",,"49-1512-6-1","67TH ST",,"BERKELEY","94702","4200","25,992","2,700","1482 67TH ST BERKELEY 94702","-122.29351335","37.84904279","049 151200601","562,129.6324","4,189,292.9425","562,182.6741","4,189,310.0642"
"1482","MULTIPOLYGON (((-122.29315187378987 37.849071100273974, -122.29375720418756 37.848948314718825, -122.29376322400458 37.84896688507597, -122.29376562438736 37.84897417473438, -122.29319789307242 37.8490969219378, -122.29316228545431 37.84910359951541, -122.29315743934261 37.84908854311685, -122.29315187378987 37.849071100273974)))",,"49-1512-6-1","67TH ST",,"BERKELEY","94702","4200","25,992","2,700","1482 67TH ST BERKELEY 94702","-122.29344673","37.84902716","049 151200601","562,132.8289","4,189,290.7076","562,186.7445","4,189,308.3327"
"1320","MULTIPOLYGON (((-122.2920958656394 37.84928527496603, -122.29219552300428 37.84926506941314, -122.29220039036721 37.849280737056546, -122.29220504046891 37.8492957084946, -122.29212913963003 37.84931072660235, -122.29210585805549 37.849315332870674, -122.29210091363969 37.84930071206627, -122.2920958656394 37.84928527496603)))",,"49-1512-2-1","67TH ST",,"BERKELEY","94702","4100","0","446","1320 67TH ST BERKELEY 94702","-122.29215067","37.84929031","049 151200201","562,269.8567","4,189,326.8923","562,279.4705","4,189,332.5289"
"1318","MULTIPOLYGON (((-122.29197271435913 37.84931005836067, -122.2920958656394 37.84928527496603, -122.29210091363969 37.84930071206627, -122.29210585805549 37.849315332870674, -122.29198245865733 37.8493386006064, -122.29197784480662 37.84932542926585, -122.29197271435913 37.84931005836067)))",,"49-1512-1-1","67TH ST",,"BERKELEY","94702","8300","0","675","1318 67TH ST BERKELEY 94702","-122.29203969","37.84931222","049 151200101","562,278.5661","4,189,329.2006","562,290.2843","4,189,335.1928"
"1320","MULTIPOLYGON (((-122.29212913963003 37.84931072660235, -122.29220504046891 37.8492957084946, -122.29222918588339 37.84929086404879, -122.29223672896745 37.849316157390916, -122.29213851810378 37.84933687910326, -122.29212913963003 37.84931072660235)))",,"49-1512-2-1","67TH ST",,"BERKELEY","94702","4100","0","446","1320 67TH ST BERKELEY 94702","-122.29218301","37.84931372","049 151200201","562,267.0516","4,189,329.7318","562,276.5217","4,189,334.8977"
"3045A","MULTIPOLYGON (((-122.26582301199173 37.85366629620648, -122.26617530900988 37.85362256952497, -122.2661923738162 37.85375691190269, -122.26584700774625 37.85380121991768, -122.26582301199173 37.85366629620648)))",,"52-1585-33","SHATTUCK AVE",,"BERKELEY","94705","7300","1,158","0","3045A SHATTUCK AVE BERKELEY 94705","-122.26600908","37.85371157","052 158503300","564,554.5202","4,189,828.0357","564,587.0932","4,189,848.0843"
"3045B","MULTIPOLYGON (((-122.26582301199173 37.85366629620648, -122.26617530900988 37.85362256952497, -122.2661923738162 37.85375691190269, -122.26584700774625 37.85380121991768, -122.26582301199173 37.85366629620648)))",,"52-1585-34","SHATTUCK AVE",,"BERKELEY","94705","7300","1,164","0","3045B SHATTUCK AVE BERKELEY 94705","-122.26600908","37.85371157","052 158503400","564,554.5202","4,189,828.0357","564,587.0932","4,189,848.0843"
"3045C","MULTIPOLYGON (((-122.26582301199173 37.85366629620648, -122.26617530900988 37.85362256952497, -122.2661923738162 37.85375691190269, -122.26584700774625 37.85380121991768, -122.26582301199173 37.85366629620648)))",,"52-1585-35","SHATTUCK AVE",,"BERKELEY","94705","7300","1,339","0","3045C SHATTUCK AVE BERKELEY 94705","-122.26600908","37.85371157","052 158503500","564,554.5202","4,189,828.0357","564,587.0932","4,189,848.0843"
"2139","MULTIPOLYGON (((-122.2643984013314 37.85341361139759, -122.2644555428564 37.85370460050903, -122.26431900489631 37.85371694246984, -122.26426026305872 37.85343216582939, -122.2643984013314 37.85341361139759)))",,"52-1585-28","PRINCE ST",,"BERKELEY","94705","7300","598","0","2139 PRINCE ST BERKELEY 94705","-122.26435844","37.85356632","052 158502800","564,707.3605","4,189,806.0816","564,724.7781","4,189,839.7917"
"3052","MULTIPOLYGON (((-122.2643984013314 37.85341361139759, -122.2644555428564 37.85370460050903, -122.26431900489631 37.85371694246984, -122.26426026305872 37.85343216582939, -122.2643984013314 37.85341361139759)))",,"52-1585-29","WHEELER ST",,"BERKELEY","94705","7300","720","0","3052 WHEELER ST BERKELEY 94705","-122.26435844","37.85356632","052 158502900","564,707.3605","4,189,806.0816","564,724.7781","4,189,839.7917"
"3054","MULTIPOLYGON (((-122.2643984013314 37.85341361139759, -122.2644555428564 37.85370460050903, -122.26431900489631 37.85371694246984, -122.26426026305872 37.85343216582939, -122.2643984013314 37.85341361139759)))",,"52-1585-30","WHEELER ST",,"BERKELEY","94705","7300","1,980","0","3054 WHEELER ST BERKELEY 94705","-122.26435844","37.85356632","052 158503000","564,707.3605","4,189,806.0816","564,724.7781","4,189,839.7917"
"2118","MULTIPOLYGON (((-122.2651047871924 37.85361936041458, -122.26523085416171 37.85360305771056, -122.26527918620164 37.85359614804154, -122.26533583427708 37.85386586311509, -122.26515976464336 37.85389115434203, -122.2651047871924 37.85361936041458)))",,"52-1585-22","ESSEX ST",,"BERKELEY","94705","2200","1,249","4,000","2118 ESSEX ST BERKELEY 94705","-122.26521986","37.85374353","052 158502200","564,629.7776","4,189,825.7242","564,650.3188","4,189,858.5383"
"2115","MULTIPOLYGON (((-122.26529992861974 37.85330330372797, -122.265419071512 37.85328778680709, -122.2654777493381 37.85356983067271, -122.2654501108107 37.85357298764185, -122.26535515897281 37.85358608863646, -122.26529992861974 37.85330330372797)))",,"52-1585-9","PRINCE ST",,"BERKELEY","94705","2200","2,845","3,810","2115 PRINCE ST BERKELEY 94705","-122.26538807","37.85343731","052 158500900","564,617.5513","4,189,791.4142","564,633.4275","4,189,824.5555"
"2125","MULTIPOLYGON (((-122.26504435757936 37.85333598053491, -122.26517729655447 37.85331819218305, -122.26523085416171 37.85360305771056, -122.2651047871924 37.85361936041458, -122.26504435757936 37.85333598053491)))",,"52-1585-7","PRINCE ST",,"BERKELEY","94705","1100","1,230","3,990","2125 PRINCE ST BERKELEY 94705","-122.26513909","37.85346787","052 158500700","564,639.2425","4,189,794.9551","564,655.8825","4,189,828.4204"
"2130","MULTIPOLYGON (((-122.26485782014113 37.85364983366809, -122.26494415339803 37.853638243920756, -122.26497007761586 37.85363510701345, -122.26502675647453 37.853906877371784, -122.26491278759316 37.853921629446, -122.26485782014113 37.85364983366809)))",,"52-1585-24","ESSEX ST",,"BERKELEY","94705","2300","1,642","3,500","2130 ESSEX ST BERKELEY 94705","-122.26494193","37.85377863","052 158502400","564,656.9323","4,189,830.2608","564,672.0187","4,189,862.0906"
"2108","MULTIPOLYGON (((-122.26567464675034 37.85354629478932, -122.26571955899612 37.853540811090525, -122.26579727912065 37.85353140401722, -122.2658071832065 37.853583442497204, -122.26582301199173 37.85366629620648, -122.26584700774625 37.85380121991768, -122.26572958883001 37.85381670385426, -122.26567464675034 37.85354629478932)))",,"52-1585-18","ESSEX ST",,"BERKELEY","94705","1100","1,389","3,300","2108 ESSEX ST BERKELEY 94705","-122.26576211","37.85367295","052 158501800","564,584.8645","4,189,818.1822","564,600.2501","4,189,849.8835"
