OBJECTID,APN,ST_NUM,FEANME,FEATYP,DIRPRE,DIRSUF,MUN,UNIT,UNIT_TYP,SRC_DATE,REV_DATE,SPADID,ADDRESS,CITY,ZIPCODE,ADDRESSLOOKUP,X_CORD,Y_CORD,longitude,latitude
250345,058 217701501,1797.0,SHATTUCK,AV,,,BE,313,APT,1573003033000,1679519245000,101469339,1797 Shattuck Ave Apt 313,Berkeley,94709,1797 Shattuck Ave Apt 313 Berkeley CA 94709,-13610861.3903,4561820.9054,-122.26844816938768,37.87527216110012
250357,056 199602401,1450.0,UNIVERSITY,AV,,,BE,14,,1138924800000,1679519245000,101469343,1450 University Ave 14,Berkeley,94702,1450 University Ave 14 Berkeley CA 94702,-13612487.9772,4561074.7203,-122.28306004811986,37.86998088906225
250360,062 290702200,21.0,MENLO,PL,,,BE,,,1138924800000,1679519245000,101148424,21 Menlo Pl,Berkeley,94707,21 Menlo Pl Berkeley CA 94707,-13612539.9071,4564996.0436,-122.2835265423486,37.89778312947247
250362,054 181401700,1854.0,DWIGHT,WY,,,BE,,,1138924800000,1679519245000,101469345,1854 Dwight Way,Berkeley,94703,1854 Dwight Way Berkeley CA 94703,-13611338.5341,4560094.8271,-122.27273442507033,37.86303179267723
250393,056 201001400,2140.0,ROOSEVELT,AV,,,BE,202,,1138924800000,1679519245000,101469359,2140 Roosevelt Ave 202,Berkeley,94703,2140 Roosevelt Ave 202 Berkeley CA 94703,-13611753.9563,4560898.5484,-122.27646622618654,37.868731581314904
250397,056 197902301,1122.0,UNIVERSITY,AV,,,BE,302,APT,1567543483000,1679519245000,101469362,1122 University Ave Apt 302,Berkeley,94702,1122 University Ave Apt 302 Berkeley CA 94702,-13613344.4756,4560944.8519,-122.29075410415533,37.869059940620765
250410,063 311007600,669.0,VISTAMONT,AV,,,BE,,,1138924800000,1679519245000,101469371,669 Vistamont Ave,Berkeley,94708,669 Vistamont Ave Berkeley CA 94708,-13610122.9599,4565282.5497,-122.26181473624187,37.89981405049467
250422,060 236100101,702.0,HARRISON,ST,,,BE,,,1138924800000,1679519245000,101148458,702 Harrison St,Berkeley,94710,702 Harrison St Berkeley CA 94710,-13614887.879,4562533.092,-122.30461873279314,37.8803219919677
250430,057 203001000,2231.0,SHATTUCK,AV,,,BE,227,APT,1580250206000,1679519245000,101469379,2231 Shattuck Ave Apt 227,Berkeley,94704,2231 Shattuck Ave Apt 227 Berkeley CA 94704,-13610745.2984,4560899.3314,-122.26740529810635,37.86873713393834
250435,059 226000201,1502.0,WALNUT,ST,,,BE,D,,1138924800000,1679519245000,101148463,1502 Walnut St D,Berkeley,94709,1502 Walnut St D Berkeley CA 94709,-13610850.5305,4562494.4871,-122.26835061414448,37.88004826890789
250439,057 206302700,1824.0,HEARST,AV,,,BE,2,,1138924800000,1679519245000,101469384,1824 Hearst Ave 2,Berkeley,94703,1824 Hearst Ave 2 Berkeley CA 94703,-13611522.437,4561485.1166,-122.27438645292894,37.87289109667528
250454,058 217200400,1610.0,MILVIA,ST,,,BE,5,,1138924800000,1679519245000,101148472,1610 Milvia St 5,Berkeley,94709,1610 Milvia St 5 Berkeley CA 94709,-13611223.7953,4562156.1043,-122.27170370889311,37.87764896581112
250455,058 217601000,2019.0,DELAWARE,ST,,,BE,3,,1138924800000,1679519245000,101148473,2019 Delaware St 3,Berkeley,94709,2019 Delaware St 3 Berkeley CA 94709,-13611048.2177,4561764.6574,-122.27012646847682,37.87487331423588
250504,060 245507200,1323.0,HENRY,ST,,,BE,A,,1138924800000,1679519245000,101148505,1323 Henry St A,Berkeley,94709,1323 Henry St A Berkeley CA 94709,-13611087.4761,4562885.8814,-122.2704791326843,37.88282335253991
250516,059 225901900,1535.0,WALNUT,ST,,,BE,2,,1138924800000,1679519245000,101148511,1535 Walnut St 2,Berkeley,94709,1535 Walnut St 2 Berkeley CA 94709,-13610783.4203,4562360.1785,-122.26774775296067,37.87909596319203
250545,055 190800700,2306.0,ROOSEVELT,AV,,,BE,B,,1138924800000,1679519245000,101469431,2306 Roosevelt Ave B,Berkeley,94703,2306 Roosevelt Ave B Berkeley CA 94703,-13611718.7151,4560533.1835,-122.27614964910065,37.86614056029918
250546,053 167102100,1502.0,STUART,ST,,,BE,,,1138924800000,1679519245000,101148527,1502 Stuart St,Berkeley,94703,1502 Stuart St Berkeley CA 94703,-13612076.6064,4559202.1384,-122.27936464134908,37.85670055293328
250551,052 155201700,1607.0,FAIRVIEW,ST,,,BE,6,,1138924800000,1679519245000,101148530,1607 Fairview St 6,Berkeley,94703,1607 Fairview St 6 Berkeley CA 94703,-13611031.2447,4558395.8019,-122.26997399742363,37.85098128372323
250562,052 141001601,3170.0,COLLEGE,AV,,,BE,,,1138924800000,1679519245000,101469439,3170 College Ave,Berkeley,94705,3170 College Ave Berkeley CA 94705,-13609122.8521,4558465.8425,-122.25283061501683,37.85147809272981
250568,058 218900200,2369.0,LE CONTE,AV,,,BE,3,,1138924800000,1679519245000,101469443,2369 Le Conte Ave 3,Berkeley,94709,2369 Le Conte Ave 3 Berkeley CA 94709,-13610277.6049,4561908.1506,-122.263203935913,37.87589080059168
250569,060 240803200,1207.0,CORNELL,AV,,,BE,,,1138924800000,1679519245000,101469444,1207 Cornell Ave,Berkeley,94706,1207 Cornell Ave Berkeley CA 94706,-13613642.6941,4562842.0203,-122.29343304652087,37.882512371556054
250571,056 197902603,1150.0,UNIVERSITY,AV,,,BE,8,,1138924800000,1679519245000,101469445,1150 University Ave 8,Berkeley,94702,1150 University Ave 8 Berkeley CA 94702,-13613303.8052,4560935.5101,-122.290388755736,37.86899369376023
250575,060 248101000,1231.0,CAMPUS,DR,,,BE,,,1138924800000,1679519245000,101148542,1231 Campus Dr,Berkeley,94708,1231 Campus Dr Berkeley CA 94708,-13609315.0042,4563477.8608,-122.25455674669988,37.88702043609553
250585,058 217302200,2010.0,CEDAR,ST,,,BE,,,1138924800000,1679519245000,101148548,2010 Cedar St,Berkeley,94709,2010 Cedar St Berkeley CA 94709,-13611116.8765,4562195.6193,-122.2707432409711,37.87792915093198
250592,057 203300101,2005.0,SHATTUCK,AV,,,BE,,,1627934986000,1679519245000,101469453,2005 Shattuck Ave,Berkeley,94704,2005 Shattuck Ave Berkeley CA 94704,-13610836.2809,4561360.1173,-122.26822260780976,37.87200471217772
250599,060 246500400,2380.0,EUNICE,ST,,,BE,,,1138924800000,1679519245000,101148554,2380 Eunice St,Berkeley,94708,2380 Eunice St Berkeley CA 94708,-13610307.8329,4563365.4428,-122.26347547865711,37.88622342044496
250601,061 257603503,900.0,MENDOCINO,AV,,,BE,,,1138924800000,1679519245000,101469459,900 Mendocino Ave,Berkeley,94707,900 Mendocino Ave Berkeley CA 94707,-13611623.6813,4564137.8715,-122.27529594595016,37.89169957374356
250630,063 298602301,1160.0,CRAGMONT,AV,,,BE,A,,1138924800000,1679519245000,101469471,1160 Cragmont Ave A,Berkeley,94708,1160 Cragmont Ave A Berkeley CA 94708,-13609722.1335,4563703.9433,-122.25821405142791,37.88862327865145
250664,055 181701800,2615.0,MARTIN LUTHER KING JR,WY,,,BE,,,1138924800000,1679519245000,101469488,2615 Martin Luther King Jr Way,Berkeley,94704,2615 Martin Luther King Jr Way Berkeley CA 94704,-13611204.7835,4559818.1286,-122.27153292298794,37.86106941472697
250683,057 202401002,1936.0,UNIVERSITY,AV,,,BE,380,,1138924800000,1679519245000,101469500,1936 University Ave 380,Berkeley,94704,1936 University Ave 380 Berkeley CA 94704,-13611272.2231,4561255.4173,-122.27213874322226,37.87126226415771
250691,063 299302200,2964.0,SHASTA,RD,,,BE,,,1138924800000,1679519245000,101148600,2964 Shasta Rd,Berkeley,94708,2964 Shasta Rd Berkeley CA 94708,-13609117.3644,4563834.6124,-122.252781318169,37.8895496590527
250694,056 199501400,1319.0,ADDISON,ST,,,BE,,,1138924800000,1679519245000,101148603,1319 Addison St,Berkeley,94702,1319 Addison St Berkeley CA 94702,-13612773.1043,4560968.2008,-122.28562138843832,37.86922551779962
250705,055 186801800,2724.0,CHANNING,WY,,,BE,103,,1138924800000,1679519245000,101469511,2724 Channing Way 103,Berkeley,94704,2724 Channing Way 103 Berkeley CA 94704,-13609167.3368,4560700.4667,-122.25323022787605,37.86732687682323
250745,055 182501900,2615.0,SHATTUCK,AV,,,BE,,,1138924800000,1679519245000,101469526,2615 Shattuck Ave,Berkeley,94704,2615 Shattuck Ave Berkeley CA 94704,-13610660.0586,4559943.6361,-122.26663957595484,37.861959534992344
250758,053 169201700,2435.0,OREGON,ST,,,BE,,,1138924800000,1679519245000,101148643,2435 Oregon St,Berkeley,94705,2435 Oregon St Berkeley CA 94705,-13609655.4841,4559537.4101,-122.25761532968096,37.85907847307416
250811,060 235801202,841.0,GILMAN,ST,,,BE,,,1138924800000,1679519245000,101148672,841 Gilman St,Berkeley,94710,841 Gilman St Berkeley CA 94710,-13614456.6865,4562453.3913,-122.30074526466166,37.87975688332539
250816,056 201102100,1716.0,UNIVERSITY,AV,,,BE,,,1138924800000,1679519245000,101469557,1716 University Ave,Berkeley,94703,1716 University Ave Berkeley CA 94703,-13611798.6285,4561179.6753,-122.2768675233869,37.87072515827176
250830,056 199702700,2146.0,SACRAMENTO,ST,,,BE,,,1138924800000,1679519245000,101148680,2146 Sacramento St,Berkeley,94702,2146 Sacramento St Berkeley CA 94702,-13612384.9409,4560758.3049,-122.2821344572888,37.867737041556374
250844,052 154202200,1522.0,PRINCE,ST,,,BE,F,,1138924800000,1681511768000,101469573,1522 Prince St F,Berkeley,94703,1522 Prince St F Berkeley CA 94703,-13611874.6561,4558449.9688,-122.27755049093786,37.85136549836912
250849,052 153803800,3229.0,BOISE,ST,,,BE,2,,1138924800000,1682042451000,101469577,3229 Boise St 2,Berkeley,94702,3229 Boise St 2 Berkeley CA 94702,-13612185.0697,4558094.6817,-122.2803389837506,37.848845352587176
250856,053 160900402,1659.0,JULIA,ST,,,BE,B,,1138924800000,1679519245000,101148695,1659 Julia St B,Berkeley,94703,1659 Julia St B Berkeley CA 94703,-13611550.7907,4558948.1291,-122.27464115854968,37.85489893664924
250867,052 152101200,1619.0,ALCATRAZ,AV,,,BE,,,1138924800000,1681511768000,101469586,1619 Alcatraz Av,Berkeley,94703,1619 Alcatraz Av Berkeley CA 94703,-13611574.2327,4558055.631,-122.27485174161858,37.84856835034415
250868,053 161901400,2945.0,DOHR,ST,,,BE,8,,1138924800000,1679519245000,101148701,2945 Dohr St 8,Berkeley,94702,2945 Dohr St 8 Berkeley CA 94702,-13612225.7218,4558752.5001,-122.28070416777824,37.85351136534445
250869,056 200508000,2114.0,JEFFERSON,AV,,,BE,9,,1138924800000,1679519245000,101469587,2114 Jefferson Ave 9,Berkeley,94703,2114 Jefferson Ave 9 Berkeley CA 94703,-13612023.2336,4560920.8313,-122.2788851853291,37.86888959973757
250886,059 226000500,1514.0,WALNUT,ST,,,BE,,,1138924800000,1679519245000,101148713,1514 Walnut St,Berkeley,94709,1514 Walnut St Berkeley CA 94709,-13610861.1949,4562444.4067,-122.2684464140796,37.87969317878099
250894,055 184600101,2501.0,BENVENUE,AV,,,BE,19,,1138924800000,1679519245000,101469598,2501 Benvenue Ave 19,Berkeley,94704,2501 Benvenue Ave 19 Berkeley CA 94704,-13609355.4277,4560415.1998,-122.25491987717878,37.8653038478608
250908,055 188201000,2491.0,ELLSWORTH,ST,,,BE,44,,1138924800000,1679519245000,101148725,2491 Ellsworth St 44,Berkeley,94704,2491 Ellsworth St 44 Berkeley CA 94704,-13610228.8204,4560342.0613,-122.26276569729325,37.86478516218253
250921,057 204900400,1806.0,WALNUT,ST,,,BE,4A,,1138924800000,1679519245000,101148734,1806 Walnut St 4A,Berkeley,94709,1806 Walnut St 4A Berkeley CA 94709,-13610795.5988,4561747.072,-122.26785715428754,37.87474861812988
250936,055 182000101,2038.0,PARKER,ST,,,BE,420,APT,1571354850000,1679519245000,101148743,2038 Parker St Apt 420,Berkeley,94704,2038 Parker St Apt 420 Berkeley CA 94704,-13610768.7199,4559941.0501,-122.26761569702066,37.86194119475455
250937,052 156102400,3045.0,HILLEGASS,AV,,,BE,,,1138924800000,1679519245000,101469616,3045 Hillegass Ave,Berkeley,94705,3045 Hillegass Ave Berkeley CA 94705,-13609313.4446,4558863.5128,-122.25454273657472,37.85429876733499
250948,053 160801000,1639.0,ASHBY,AV,,,BE,,,1138924800000,1679519245000,101469622,1639 Ashby Ave,Berkeley,94703,1639 Ashby Ave Berkeley CA 94703,-13611616.2822,4558826.9102,-122.27522947870398,37.85403914967923
250960,055 182700800,2223.0,DERBY,ST,,,BE,,,1138924800000,1679519245000,101148756,2223 Derby St,Berkeley,94705,2223 Derby St Berkeley CA 94705,-13610302.4349,4559819.3052,-122.2634269875981,37.86107775942168
251007,058 218207100,1735.0,SPRUCE,ST,,,BE,4,,1138924800000,1679519245000,101148785,1735 Spruce St 4,Berkeley,94709,1735 Spruce St 4 Berkeley CA 94709,-13610485.7331,4561981.5487,-122.2650735833442,37.87641124884778
251012,059 229300104,1260.0,HOPKINS,ST,,,BE,29,,1138924800000,1679519245000,101148788,1260 Hopkins St 29,Berkeley,94702,1260 Hopkins St 29 Berkeley CA 94702,-13613149.7292,4562114.8728,-122.28900466747884,37.87735660853645
251027,053 167301501,1617.0,RUSSELL,ST,,,BE,206,,1138924800000,1679519245000,101148801,1617 Russell St 206,Berkeley,94703,1617 Russell St 206 Berkeley CA 94703,-13611721.6654,4559066.9282,-122.27617615209644,37.85574155062156
251032,054 178000600,2530.0,SAN PABLO,AV,,,BE,E,,1138924800000,1679519245000,101469654,2530 San Pablo Ave E,Berkeley,94702,2530 San Pablo Ave E Berkeley CA 94702,-13613249.5252,4559689.8662,-122.28990115019978,37.86015974514141
251036,052 156317900,2714.0,ALCATRAZ,AV,,,BE,4,,1138924800000,1679519245000,101469656,2714 Alcatraz Ave 4,Berkeley,94705,2714 Alcatraz Ave 4 Berkeley CA 94705,-13609000.0831,4558426.8694,-122.25172776232569,37.851201650806736
251045,060 244504200,1335.0,CARLOTTA,AV,,,BE,,,1138924800000,1679519245000,101469662,1335 Carlotta Ave,Berkeley,94703,1335 Carlotta Ave Berkeley CA 94703,-13612042.7712,4562711.4038,-122.27906069457607,37.88158627556592
251046,058 218202700,1823.0,SPRUCE,ST,,,BE,,,1138924800000,1679519245000,101148809,1823 Spruce St,Berkeley,94709,1823 Spruce St Berkeley CA 94709,-13610441.8337,4561794.2795,-122.26467922832435,37.8750833607591
251047,055 184703500,2525.0,COLLEGE,AV,,,BE,1,,1138924800000,1679519245000,101469663,2525 College Ave 1,Berkeley,94704,2525 College Ave 1 Berkeley CA 94704,-13609194.0041,4560346.7112,-122.2534697843078,37.86481813858322
251064,054 174100900,2742.0,ACTON,ST,,,BE,,,1138924800000,1679519245000,101148819,2742 Acton St,Berkeley,94702,2742 Acton St Berkeley CA 94702,-13612441.1103,4559210.5576,-122.282639035594,37.85676026718908
251085,055 188700700,2225.0,CHANNING,WY,,,BE,205,,1138924800000,1679519245000,101469679,2225 Channing Way 205,Berkeley,94704,2225 Channing Way 205 Berkeley CA 94704,-13610411.4374,4560577.4109,-122.26440617371566,37.866454208089955
251114,063 298605900,1135.0,KEITH,AV,,,BE,,,1138924800000,1679519245000,101469692,1135 Keith Ave,Berkeley,94708,1135 Keith Ave Berkeley CA 94708,-13609921.2943,4563713.9155,-122.2600031433343,37.8886939771128
251133,063 297402300,1028.0,CRAGMONT,AV,,,BE,,,1138924800000,1679519245000,101469704,1028 Cragmont Ave,Berkeley,94708,1028 Cragmont Ave Berkeley CA 94708,-13610393.345,4563928.0049,-122.26424364692116,37.89021175933766
251138,055 183201301,2315.0,PARKER,ST,,,BE,18,,1138924800000,1679519245000,101148857,2315 Parker St 18,Berkeley,94704,2315 Parker St 18 Berkeley CA 94704,-13610145.503,4560104.6326,-122.2620172443547,37.863101333465266
251146,059 224900700,1322.0,EUCLID,AV,,,BE,1,,1138924800000,1679519245000,101469711,1322 Euclid Ave 1,Berkeley,94708,1322 Euclid Ave 1 Berkeley CA 94708,-13610224.2719,4563039.4326,-122.26272483742255,37.88391204045423
251162,052 143902300,1420.0,ALCATRAZ,AV,,,BE,2A,,1138924800000,1681958848000,101469720,1420 Alcatraz Av 2A,Berkeley,94702,1420 Alcatraz Av 2A Berkeley CA 94702,-13611977.6156,4557900.9679,-122.2784753918628,37.84747125285816
251166,057 201602101,1812.0,UNIVERSITY,AV,,,BE,305,APT,1579911598000,1679519245000,101469722,1812 University Ave Apt 305,Berkeley,94703,1812 University Ave Apt 305 Berkeley CA 94703,-13611549.9722,4561226.4682,-122.27463380583907,37.87105697915083
251167,053 166302200,2815.0,WALLACE,ST,,,BE,,,1138924800000,1679519245000,101148872,2815 Wallace St,Berkeley,94702,2815 Wallace St Berkeley CA 94702,-13612834.1693,4558889.9114,-122.2861699446666,37.85448600872973
251174,055 187301400,2605.0,HASTE,ST,,,BE,305,,1138924800000,1679519245000,101148878,2605 Haste St 305,Berkeley,94704,2605 Haste St 305 Berkeley CA 94704,-13609482.5699,4560587.7391,-122.25606201499392,37.86652745247263
251203,060 241704500,1420.0,PERALTA,AV,,,BE,,,1138924800000,1679519245000,101469736,1420 Peralta Ave,Berkeley,94702,1420 Peralta Ave Berkeley CA 94702,-13613166.9937,4562232.9595,-122.28915975712108,37.87819391443315
251210,053 162301601,1323.0,ASHBY,AV,,,BE,,,1138924800000,1682037523000,101469739,1323 Ashby Av,Berkeley,94702,1323 Ashby Av Berkeley CA 94702,-13612463.6343,4558710.4496,-122.2828413721286,37.85321310315282
251211,057 204601101,2111.0,UNIVERSITY,AV,,,BE,213,APT,1580168230000,1679519245000,101469740,2111 University Ave Apt 213,Berkeley,94704,2111 University Ave Apt 213 Berkeley CA 94704,-13610801.6787,4561415.175,-122.2679117709585,37.87239513401224
251226,052 153400100,1702.0,FAIRVIEW,ST,,,BE,,,1138924800000,1681523404000,101469747,1702 Fairview St,Berkeley,94703,1702 Fairview St Berkeley CA 94703,-13611439.563,4558276.6815,-122.2736419831204,37.85013633627744
251234,054 180502802,1620.0,BLAKE,ST,,,BE,1,,1138924800000,1679519245000,101148911,1620 Blake St 1,Berkeley,94703,1620 Blake St 1 Berkeley CA 94703,-13611860.0469,4559879.6107,-122.27741925426136,37.86150545744752
251248,052 156101500,3044.0,BENVENUE,AV,,,BE,A,,1138924800000,1679519245000,101469755,3044 Benvenue Ave A,Berkeley,94705,3044 Benvenue Ave A Berkeley CA 94705,-13609267.1531,4558857.344,-122.25412689295496,37.85425501287353
251266,054 170700500,2763.0,GARBER,ST,,,BE,4,,1138924800000,1679519245000,101148936,2763 Garber St 4,Berkeley,94705,2763 Garber St 4 Berkeley CA 94705,-13608970.5607,4559807.4639,-122.25146255809425,37.860993778388185
251270,056 199100112,2201.0,BONAR,ST,,,BE,,,1138924800000,1679519245000,101148939,2201 Bonar St,Berkeley,94702,2201 Bonar St Berkeley CA 94702,-13612882.2137,4560625.7113,-122.28660153485497,37.866796738880936
251283,052 157001200,2928.0,HILLEGASS,AV,,,BE,,,1138924800000,1679519245000,101469763,2928 Hillegass Ave,Berkeley,94705,2928 Hillegass Ave Berkeley CA 94705,-13609450.0352,4559254.5945,-122.2557697508112,37.85707260376216
251297,055 184202200,2537.0,REGENT,ST,,,BE,101,,1138924800000,1679519245000,101148957,2537 Regent St 101,Berkeley,94704,2537 Regent St 101 Berkeley CA 94704,-13609619.6898,4560211.6407,-122.2572937840132,37.86386023263152
251298,054 178101700,2521.0,SAN PABLO,AV,,,BE,1,,1138924800000,1679519245000,101469768,2521 San Pablo Ave 1,Berkeley,94702,2521 San Pablo Ave 1 Berkeley CA 94702,-13613160.0591,4559771.9789,-122.28909746254938,37.86074211060184
251301,063 315007300,40.0,STODDARD,WY,,,BE,,,1138924800000,1679519245000,101469770,40 Stoddard Way,Berkeley,94708,40 Stoddard Way Berkeley CA 94708,-13609180.0247,4564099.4112,-122.25334420522098,37.89142691808434
251306,053 168502801,2116.0,STUART,ST,,,BE,A,,1138924800000,1679519245000,101148961,2116 Stuart St A,Berkeley,94705,2116 Stuart St A Berkeley CA 94705,-13610585.7966,4559439.5861,-122.26597246905853,37.85838466264361
251312,058 220000700,2511.0,HEARST,AV,,,BE,401,,1138924800000,1679519245000,101469776,2511 Hearst Ave 401,Berkeley,94709,2511 Hearst Ave 401 Berkeley CA 94709,-13609874.3229,4561842.9448,-122.25958119206894,37.87542843887812
251330,057 203001000,2231.0,SHATTUCK,AV,,,BE,332,APT,1580250386000,1679519245000,101469786,2231 Shattuck Ave Apt 332,Berkeley,94704,2231 Shattuck Ave Apt 332 Berkeley CA 94704,-13610740.2394,4560893.7792,-122.26735985233611,37.86869776065232
251335,053 167200501,1527.0,RUSSELL,ST,,,BE,27,,1138924800000,1679519245000,101148976,1527 Russell St 27,Berkeley,94703,1527 Russell St 27 Berkeley CA 94703,-13611985.7905,4559013.902,-122.27854882823895,37.8553654494925
251336,055 191201300,2320.0,JEFFERSON,AV,,,BE,,,1138924800000,1679519245000,101469787,2320 Jefferson Ave,Berkeley,94703,2320 Jefferson Ave Berkeley CA 94703,-13611970.2371,4560448.8246,-122.27840910966955,37.86554230794135
251347,052 143800100,3302.0,CALIFORNIA,ST,,,BE,C,,1138924800000,1679519245000,101148983,3302 California St C,Berkeley,94703,3302 California St C Berkeley CA 94703,-13611700.2499,4557954.9603,-122.2759837733868,37.847854247981935
251362,059 231000205,1080.0,JONES,ST,,,BE,343,APT,1569446909000,1679519245000,101148990,1080 Jones St Apt 343,Berkeley,94710,1080 Jones St Apt 343 Berkeley CA 94710,-13613800.1257,4561929.4126,-122.29484727864572,37.876041564693075
251390,061 258901200,905.0,SAN BENITO,RD,,,BE,,,1138924800000,1679519245000,101149008,905 San Benito Rd,Berkeley,94707,905 San Benito Rd Berkeley CA 94707,-13610912.3134,4564205.202,-122.26890561937812,37.89217689577062
251393,052 143500400,1634.0,62ND,ST,,,BE,,,1138924800000,1679519245000,101149010,1634 62nd St,Berkeley,94703,1634 62nd St Berkeley CA 94703,-13611464.9412,4557735.4865,-122.27386995936982,37.84629739805026
251410,057 203100300,2161.0,ALLSTON,WY,,,BE,510,,1138924800000,1679519245000,101469818,2161 Allston Way 510,Berkeley,94704,2161 Allston Way 510 Berkeley CA 94704,-13610636.4219,4561055.7693,-122.26642724386603,37.86984650070638
251424,060 248304500,1585.0,CAMPUS,DR,,,BE,,,1138924800000,1679519245000,101149031,1585 Campus Dr,Berkeley,94708,1585 Campus Dr Berkeley CA 94708,-13608812.3165,4562668.7913,-122.2500410262594,37.88128414226385
251464,058 215701700,1709.0,CALIFORNIA,ST,,,BE,A,,1138924800000,1679519245000,101149053,1709 California St A,Berkeley,94703,1709 California St A Berkeley CA 94703,-13612137.3456,4561737.544,-122.27991027086613,37.87468105605863
251471,062 294004400,511.0,SANTA BARBARA,RD,,,BE,,,1138924800000,1679519245000,101149058,511 Santa Barbara Rd,Berkeley,94707,511 Santa Barbara Rd Berkeley CA 94707,-13611704.8832,4565511.6676,-122.27602539502888,37.9014381304215
251473,055 182400200,2538.0,FULTON,ST,,,BE,2,,1138924800000,1679519245000,101149060,2538 Fulton St 2,Berkeley,94704,2538 Fulton St 2 Berkeley CA 94704,-13610493.2294,4560065.3587,-122.26514092375284,37.86282280184243
251476,055 185305500,2355.0,PROSPECT,ST,,,BE,,,1138924800000,1679519245000,101149064,2355 Prospect St,Berkeley,94704,2355 Prospect St Berkeley CA 94704,-13608765.1593,4560831.5847,-122.24961740592424,37.868256708488865
251494,058 220400801,2701.0,RIDGE,RD,,,BE,203,,1138924800000,1679519245000,101149075,2701 Ridge Rd 203,Berkeley,94709,2701 Ridge Rd 203 Berkeley CA 94709,-13609567.3419,4562022.4512,-122.2568235348266,37.876701277032275
251514,060 249500201,4.0,AJAX,PL,,,BE,,,1138924800000,1679519245000,101149086,4 Ajax Pl,Berkeley,94708,4 Ajax Pl Berkeley CA 94708,-13608838.829,4563600.2154,-122.2502791920991,37.88788788996365
251530,054 179601800,1401.0,BLAKE,ST,,,BE,,,1138924800000,1679519245000,101149097,1401 Blake St,Berkeley,94702,1401 Blake St Berkeley CA 94702,-13612467.2748,4559843.1302,-122.28287407529648,37.8612467311299
251534,060 246908000,83.0,NORTH GATE,AV,,,BE,2,,1138924800000,1679519245000,101469866,83 North Gate Ave 2,Berkeley,94708,83 North Gate Ave 2 Berkeley CA 94708,-13609540.2501,4563308.8468,-122.25658016504646,37.88582216562116
251540,059 228204300,1426.0,EDITH,ST,,,BE,,,1138924800000,1679519245000,101149104,1426 Edith St,Berkeley,94703,1426 Edith St Berkeley CA 94703,-13611863.8889,4562437.8935,-122.2774537675346,37.87964699745427
251544,053 159903100,2909.0,MARTIN LUTHER KING JR,WY,,,BE,,,1138924800000,1679519245000,101469871,2909 Martin Luther King Jr Way,Berkeley,94703,2909 Martin Luther King Jr Way Berkeley CA 94703,-13611133.2053,4559074.5174,-122.2708899250772,37.85579537869833
251545,055 184600200,2640.0,DWIGHT,WY,,,BE,201,,1138924800000,1679519245000,101469872,2640 Dwight Way 201,Berkeley,94704,2640 Dwight Way 201 Berkeley CA 94704,-13609328.2088,4560418.9221,-122.25467536563988,37.86533024567536
251548,055 191303900,2406.0,CALIFORNIA,ST,,,BE,,,1138924800000,1679519245000,101149106,2406 California St,Berkeley,94703,2406 California St Berkeley CA 94703,-13612078.9185,4560225.5597,-122.27938541129674,37.86395894530872
251550,061 260502300,1837.0,SONOMA,AV,,,BE,,,1138924800000,1679519245000,101469875,1837 Sonoma Ave,Berkeley,94707,1837 Sonoma Ave Berkeley CA 94707,-13611772.3467,4563287.8739,-122.27663142996056,37.88567347121307
251562,060 245301500,1325.0,MILVIA,ST,,,BE,,,1138924800000,1679519245000,101149114,1325 Milvia St,Berkeley,94709,1325 Milvia St Berkeley CA 94709,-13611213.5223,4562864.9707,-122.27161142496396,37.88267509308282
251573,063 310006302,3.0,ROCHDALE,WY,,,BE,,,1138924800000,1679519245000,101469884,3 Rochdale Way,Berkeley,94708,3 Rochdale Way Berkeley CA 94708,-13610537.2719,4565859.6668,-122.26553656426186,37.90390482031263
251574,062 287100702,1737.0,SOLANO,AV,,,BE,103,,1138924800000,1679519245000,101469885,1737 Solano Ave 103,Berkeley,94707,1737 Solano Ave 103 Berkeley CA 94707,-13612352.475,4564106.1005,-122.28184281114696,37.89147434044691
251581,053 169600800,2812.0,CHERRY,ST,,,BE,,,1138924800000,1679519245000,101149127,2812 Cherry St,Berkeley,94705,2812 Cherry St Berkeley CA 94705,-13609089.853,4559570.7875,-122.25253417905792,37.85931519864344
251597,016 141002201,2625.0,ALCATRAZ,AV,,,BE,53,,1138924800000,1679519245000,101469892,2625 Alcatraz Ave 53,Berkeley,94618,2625 Alcatraz Ave 53 Berkeley CA 94618,-13609142.7573,4558451.4599,-122.25300942647075,37.851376074956
251630,052 154401000,1527.0,FAIRVIEW,ST,,,BE,B,,1138924800000,1681511768000,101469911,1527 Fairview St B,Berkeley,94703,1527 Fairview St B Berkeley CA 94703,-13611827.8733,4558274.9133,-122.27713023389512,37.85012379396928
251672,053 168601800,2121.0,RUSSELL,ST,,,BE,B,,1138924800000,1679519245000,101149177,2121 Russell St B,Berkeley,94705,2121 Russell St B Berkeley CA 94705,-13610584.7892,4559257.711,-122.26596341943036,37.85709470783224
251675,052 155700200,2325.0,WOOLSEY,ST,,,BE,11,,1138924800000,1679519245000,101149180,2325 Woolsey St 11,Berkeley,94705,2325 Woolsey St 11 Berkeley CA 94705,-13609985.9644,4558698.5514,-122.26058408472689,37.85312870956843
