JURS_TRACKING_ID,STREET_ADDRESS,APN,UNIT_CAT,co_units_d5,bp_units_d5
B2023-04283,111 ALVARADO Rd,048H766303800,ADU,0.0,0.0
B2024-06060,59 ALVARADO Rd,048H767003100,ADU,0.0,0.0
B2024-03283,1806 SIXTY-SECOND St,052 143301400,ADU,0.0,0.0
B2024-01290,1640 SIXTY-SECOND St,052 143500103,ADU,-1.0,-1.0
B2024-01236,1250 HASKELL St,052 151504800,SFD,0.0,0.0
B2024-01418,1317 SIXTY-SEVENTH St,052 151601500,SFD,0.0,0.0
B2024-03525,1306 HASKELL St,052 151602300,ADU,0.0,0.0
B2024-02315,1321 SIXTY-SIXTH St,052 151700800,SFD,-1.0,-1.0
B2024-03791,1621 SIXTY-THIRD St,052 152200900,ADU,0.0,0.0
B2024-00949,1600 SIXTY-THIRD St,052 152301700,SFD,-3.0,-3.0
B2024-05521,1829 SIXTY-THIRD St,052 152702400,ADU,0.0,0.0
B2024-00240,1934 FAIRVIEW St,052 152900100,SFD,0.0,-1.0
B2024-02587,1908 FAIRVIEW St,052 152902400,SFD,0.0,-1.0
B2024-02272,1616 FAIRVIEW St,052 153502300,ADU,0.0,0.0
B2024-02865,3214 CALIFORNIA St,052 153600300,ADU,0.0,0.0
B2024-03510,3228 BOISE St,052 153801000,SFD,-2.0,-2.0
B2024-05290,1309 HARMON St,052 153801100,ADU,0.0,0.0
B2023-02925,1548 WOOLSEY St,052 154400100,ADU,-1.0,0.0
B2024-00961,1623 WOOLSEY St,052 154501200,ADU,0.0,0.0
B2024-00759,1616 PRINCE St,052 154502600,ADU,0.0,0.0
B2024-04226,1707 FAIRVIEW St,052 154700900,ADU,0.0,0.0
B2024-03767,1812 PRINCE St,052 154900500,ADU,0.0,0.0
B2022-02735,6615 DOVER St,052 155201000,ADU,0.0,0.0
B2024-04680,1916 WOOLSEY St,052 155202700,ADU,0.0,0.0
B2024-02417,2003 WOOLSEY St,052 155401201,ADU,0.0,0.0
B2024-04053,1029 PARDEE St,052 155503200,ADU,0.0,0.0
B2020-02204,3107 DEAKIN St,052 155700800,SFD,0.0,0.0
B2024-03207,2448 PRINCE St,052 155902200,ADU,0.0,0.0
B2024-04035,2522 WEBSTER St,052 156000200,ADU,0.0,0.0
B2024-00682,3038 HILLEGASS Ave,052 156001700,ADU,0.0,0.0
B2024-00986,3029 HILLEGASS Ave,052 156102600,SFD,0.0,0.0
B2024-05664,3103 COLLEGE Ave,052 156309700,ADU,0.0,0.0
B2023-04184,151 BROOKSIDE Dr,052 156315900,SFD,0.0,0.0
B2024-01245,2757 PRINCE St,052 156402000,ADU,0.0,0.0
B2024-00891,2743 PRINCE St,052 156402300,ADU,0.0,-1.0
B2022-04331,2738 WEBSTER St,052 156404500,SFD,0.0,0.0
B2022-04317,2908 RUSSELL St,052 156500200,SFD,0.0,0.0
B2023-04573,2912 RUSSELL St,052 156500300,SFD,-1.0,-1.0
B2024-03078,2930 MAGNOLIA St,052 156508600,ADU,-1.0,-1.0
B2024-04287,2954 MAGNOLIA St,052 156509300,SFD,0.0,0.0
B2024-05935,2970 MAGNOLIA St,052 156509600,ADU,0.0,-1.0
B2023-05021,2953 LINDEN Ave,052 156510300,SFD,0.0,0.0
B2024-03421,2933 LINDEN Ave,052 156510800,ADU,0.0,0.0
B2024-00747,2814 RUSSELL St,052 156602000,SFD,-1.0,-1.0
B2023-05402,2950 LINDEN Ave,052 156603600,ADU,0.0,0.0
B2024-01384,2957 PIEDMONT Ave,052 156604600,ADU,0.0,0.0
B2024-02083,2746 RUSSELL St,052 156700100,SFD,0.0,-1.0
B2024-00596,2932 PIEDMONT Ave,052 156703600,SFD,-1.0,-1.0
B2023-03393,2723 WEBSTER St,052 156705600,SFD,-1.0,0.0
B2024-01027,2732 ELMWOOD Ave,052 156707400,ADU,0.0,0.0
B2023-03479,2610 RUSSELL St,052 156900200,SFD,0.0,0.0
B2024-02133,2925 REGENT St,052 157002100,ADU,0.0,0.0
B2023-01363,2905 REGENT St,052 157002600,SFD,0.0,-1.0
B2024-05462,2910 HILLEGASS Ave,052 157003900,SFD,-1.0,-1.0
B2024-00180,2910 HILLEGASS Ave,052 157004200,ADU,0.0,0.0
B2024-02226,2910 HILLEGASS Ave,052 157004400,SFD,-5.0,-5.0
B2023-03127,2918 REGENT St,052 157101300,ADU,0.0,0.0
B2023-06108,2410 RUSSELL St,052 157200200,ADU,0.0,0.0
B2024-05681,2609 WEBSTER St,052 157302100,ADU,0.0,0.0
B2024-05724,3000 DANA St,052 157400200,ADU,0.0,0.0
B2023-01239,2425 PRINCE St,052 157500200,SFD,0.0,0.0
B2022-05412,2318 WEBSTER St,052 157600500,SFD,0.0,0.0
B2021-05781,2201 ASHBY Ave,052 158101700,SFD,0.0,0.0
B2024-02438,2914 DEAKIN St,052 158102800,ADU,0.0,0.0
B2024-05385,2926 FULTON St,052 158201200,ADU,0.0,0.0
B2023-03879,2127 PRINCE St,052 158500600,ADU,0.0,0.0
B2024-00985,2108 ESSEX St,052 158501800,ADU,0.0,0.0
B2024-02603,2133 ESSEX St,053 158600500,SFD,0.0,0.0
B2024-03333,2119 ESSEX St,053 158601000,SFD,-1.0,-1.0
B2024-01421,2132 EMERSON St,053 158602100,ADU,0.0,0.0
B2023-02831,3011 SHATTUCK Ave,053 158701700,SFD,0.0,-4.0
B2024-01029,2917 LORINA St,053 158801800,ADU,0.0,0.0
B2024-01573,2910 NEWBURY St,053 159100500,ADU,0.0,0.0
B2024-05449,2914 NEWBURY St,053 159100700,ADU,0.0,-1.0
B2022-02960,3022 SHATTUCK Ave,053 159300200,SFD,0.0,0.0
B2024-00708,2004 ESSEX St,053 159401700,SFD,0.0,0.0
B2023-04985,2028 ESSEX St,053 159402300,ADU,0.0,1.0
B2024-04145,2922 OTIS St,053 159901000,ADU,0.0,0.0
B2024-04505,1619 TYLER St,053 160701300,ADU,0.0,0.0
B2024-05082,1629 JULIA St,053 160901200,ADU,0.0,0.0
B2023-02598,1524 RUSSELL St,053 161002400,SFD,0.0,0.0
B2023-05469,1530 RUSSELL St,053 161002600,SFD,-1.0,0.0
B2023-02195,1529 TYLER St,053 161200801,ADU,0.0,0.0
B2022-02942,1517 TYLER St,053 161201400,SFD,0.0,0.0
B2024-04418,3028 SACRAMENTO St,053 161401800,ADU,0.0,0.0
B2024-04284,3030 STANTON St,053 161501000,ADU,0.0,-1.0
B2024-00067,3032 STANTON St,053 161501100,ADU,0.0,0.0
B2022-02910,1205 HASKELL St,053 162602201,SFD,0.0,0.0
B2021-00335,1237 CARRISON St,053 162701200,ADU,0.0,0.0
B2024-03047,1248 BURNETT St,053 162804200,SFD,0.0,0.0
B2024-04002,755 FOLGER Ave,053 163501001,ADU,0.0,0.0
B2024-04202,2817 Eighth St,053 165903700,ADU,0.0,0.0
B2024-01681,2814 MATHEWS St,053 166300900,ADU,0.0,0.0
B2024-01227,2816 MATHEWS St,053 166301000,ADU,0.0,0.0
B2024-00353,2815 WALLACE St,053 166302200,ADU,0.0,0.0
B2024-02296,1232 OREGON St,053 166400400,ADU,-1.0,-1.0
B2023-06269,1221 RUSSELL St,053 166401600,SFD,0.0,0.0
B2024-00431,2827 PARK St,053 166701400,ADU,0.0,0.0
B2023-04801,2804 DOHR St,053 166800300,ADU,-1.0,0.0
B2024-00699,1553 OREGON St,053 167100900,ADU,0.0,0.0
B2024-00096,1505 OREGON St,053 167101800,SFD,0.0,0.0
B2024-06034,1538 STUART St,053 167103000,ADU,0.0,0.0
B2024-01981,1614 OREGON St,053 167302700,ADU,0.0,0.0
B2024-00629,1628 OREGON St,053 167303000,ADU,0.0,0.0
B2024-04412,1637 OREGON St,053 167400600,SFD,0.0,-1.0
B2024-02161,1704 STUART St,053 167502500,ADU,0.0,0.0
B2024-03270,1816 STUART St,053 167700600,ADU,0.0,0.0
B2024-05149,1937 OREGON St,053 168000500,ADU,0.0,0.0
B2023-06333,1917 OREGON St,053 168001200,SFD,0.0,0.0
B2024-00013,2801 M L KING JR Way,053 168002100,ADU,0.0,0.0
B2024-01914,2810 FULTON St,053 168500300,SFD,0.0,0.0
B2024-05158,2832 FULTON St,053 168600300,ADU,-1.0,-1.0
B2024-05027,2152 OREGON St,053 168603000,SFD,-1.0,-1.0
B2023-06052,2815 FULTON St,053 168801900,ADU,0.0,0.0
B2024-04558,2333 OREGON St,053 168900800,ADU,0.0,0.0
B2022-02631,2305 RUSSELL St,053 169001400,SFD,0.0,0.0
B2021-02405,2422 OREGON St,053 169102000,SFD,0.0,0.0
B2024-02780,2440 STUART St,053 169201100,SFD,0.0,-1.0
B2024-05982,2808 HILLEGASS Ave,053 169303600,ADU,0.0,-5.0
B2022-00996,2830 BENVENUE Ave,053 169401200,SFD,0.0,0.0
B2024-00883,2706 STUART St,053 169600200,ADU,0.0,0.0
B2023-02943,2801 PIEDMONT Ave,053 169800100,ADU,0.0,0.0
B2024-04044,2811 PIEDMONT Ave,053 169802100,ADU,0.0,0.0
B2023-05153,2801 RUSSELL St,053 169802600,SFD,0.0,-1.0
B2023-06094,2827 PIEDMONT Ave,053 169802700,SFD,0.0,-2.0
B2024-02879,2911 AVALON Ave,053 170102900,SFD,0.0,-1.0
B2024-02294,2851 RUSSELL St,053 170104400,ADU,0.0,0.0
B2024-04769,2811 STUART St,053 170107100,ADU,0.0,0.0
B2024-00021,3042 TREMONT St,053 170300500,ADU,-1.0,-1.0
B2024-02442,2914 FOREST Ave,054 170203500,SFD,-1.0,-1.0
B2023-06188,3005 GARBER St,054 170207200,ADU,0.0,0.0
B2024-03328,2801 OAK KNOLL Ter,054 170208601,ADU,0.0,0.0
B2023-05733,2952 CLAREMONT Blvd,054 170209000,SFD,0.0,0.0
B2024-05170,2959 RUSSELL St,054 170209501,ADU,0.0,0.0
B2024-00914,2945 RUSSELL St,054 170209700,ADU,0.0,0.0
B2023-02198,2943 RUSSELL St,054 170209800,SFD,0.0,0.0
B2023-05795,2946 AVALON Ave,054 170210800,ADU,0.0,0.0
B2024-05725,2816 DERBY St,054 170402000,ADU,0.0,0.0
B2024-05159,2838 DERBY St,054 170402600,ADU,0.0,0.0
B2024-05363,2642 DERBY St,054 170900300,ADU,0.0,0.0
B2023-00302,2733 BENVENUE Ave,054 170902100,SFD,0.0,0.0
B2024-00885,2319 WARD St,054 171501300,ADU,0.0,0.0
B2023-04843,2212 DERBY St,054 171802700,ADU,0.0,0.0
B2023-04551,2738 FULTON St,054 172000200,SFD,-1.0,0.0
B2024-05825,2142 WARD St,054 172002800,ADU,0.0,0.0
B2024-01249,2010 WARD St,054 172201403,ADU,0.0,0.0
B2024-04866,1945 STUART St,054 172500400,ADU,0.0,0.0
B2024-05140,1909 STUART St,054 172501500,SFD,0.0,-1.0
B2023-05958,1811 STUART St,054 172601200,ADU,0.0,0.0
B2023-03545,1814 DERBY St,054 172702300,ADU,0.0,0.0
B2024-03191,1701 STUART St,054 172902000,ADU,-2.0,-2.0
B2023-06318,1708 WARD St,054 172902500,SFD,0.0,0.0
B2023-06450,1722 WARD St,054 172902800,SFD,-1.0,-1.0
B2021-01651,1641 STUART St,054 173000500,SFD,0.0,0.0
B2022-03998,1614 WARD St,054 173002102,SFD,0.0,0.0
B2024-01653,2714 MCGEE Ave,054 173100200,ADU,0.0,0.0
B2024-04796,2746 CALIFORNIA St,054 173300600,ADU,0.0,0.0
B2024-03724,1428 WARD St,054 173400200,ADU,0.0,0.0
B2024-03842,1425 WARD St,054 173501900,ADU,0.0,0.0
B2022-03138,1412 DERBY St,054 173600400,SFD,0.0,0.0
B2024-04150,2732 DOHR St,054 173800400,ADU,-1.0,-1.0
B2022-05856,1217 WARD St,054 174002000,SFD,0.0,0.0
B2024-04342,2707 MATHEWS St,054 174002700,ADU,0.0,0.0
B2024-02536,2766 ACTON St,054 174101700,ADU,0.0,0.0
B2022-02122,2704 WALLACE St,054 174200500,SFD,-1.0,0.0
B2023-06006,2728 WALLACE St,054 174201400,ADU,0.0,0.0
B2024-05229,2742 WALLACE St,054 174201900,ADU,0.0,0.0
B2024-04863,2707 WALLACE St,054 174207100,ADU,0.0,0.0
B2023-02832,1114 DERBY St,054 174300300,SFD,-1.0,0.0
B2023-05015,1034 DWIGHT Way,054 177900200,SFD,0.0,0.0
B2024-00705,1221 BLAKE St,054 178200900,ADU,-1.0,-1.0
B2024-03267,1116 BLAKE St,054 178402000,SFD,0.0,-3.0
B2024-05199,1129 DERBY St,054 178600400,ADU,0.0,0.0
B2023-02902,1112 CARLETON St,054 178601800,SFD,0.0,0.0
B2024-04539,2635 MATHEWS St,054 178701502,ADU,0.0,0.0
B2024-01915,2601 MATHEWS St,054 178801800,SFD,0.0,0.0
B2023-06456,1214 PARKER St,054 178802000,ADU,0.0,0.0
B2023-05163,1208 BLAKE St,054 178901700,ADU,0.0,0.0
B2024-04713,1343 PARKER St,054 179000300,ADU,0.0,0.0
B2023-02696,1325 PARKER St,054 179000700,SFD,0.0,0.0
B2023-05754,1312 BLAKE St,054 179001700,SFD,-1.0,-1.0
B2024-04590,1335 CARLETON St,054 179100800,ADU,0.0,0.0
B2024-04699,1326 PARKER St,054 179102800,ADU,0.0,0.0
B2024-05962,1309 DERBY St,054 179201700,ADU,0.0,0.0
B2022-03455,1436 CARLETON St,054 179302500,SFD,0.0,0.0
B2024-01986,1417 CARLETON St,054 179401000,ADU,0.0,0.0
B2024-04585,1436 PARKER St,054 179402600,ADU,0.0,0.0
B2024-04073,1414 BLAKE St,054 179502100,ADU,0.0,0.0
B2024-04774,2510 SACRAMENTO St,054 179600200,ADU,-1.0,-1.0
B2023-00474,1411 BLAKE St,054 179601600,SFD,-1.0,0.0
B2023-03953,1528 DWIGHT Way,054 179702200,SFD,0.0,0.0
B2024-04155,2601 SACRAMENTO St,054 180101800,ADU,0.0,0.0
B2024-03126,1532 CARLETON St,054 180202500,SFD,0.0,0.0
B2024-00907,2632 MCGEE Ave,054 180300300,ADU,0.0,0.0
B2023-06169,1623 DERBY St,054 180301000,ADU,-1.0,0.0
B2024-00566,1616 CARLETON St,054 180302401,SFD,-1.0,-1.0
B2024-00785,2535 CALIFORNIA St,054 180502100,ADU,0.0,0.0
B2022-05313,1630 BLAKE St,054 180503100,SFD,0.0,0.0
B2024-05415,1735 PARKER St,054 180801000,ADU,0.0,0.0
B2024-01648,1715 PARKER St,054 180801600,ADU,0.0,0.0
B2024-04058,1734 BLAKE St,054 180803200,ADU,0.0,0.0
B2024-01010,1706 PARKER St,054 180902100,ADU,0.0,0.0
B2024-03551,1830 CARLETON St,054 181100102,ADU,0.0,-1.0
B2024-03729,2618 M L KING JR Way,054 181200500,ADU,0.0,0.0
B2024-01281,1827 CARLETON St,054 181200700,ADU,0.0,0.0
B2024-02851,2615 GRANT St,054 181201600,ADU,0.0,0.0
B2024-05751,1800 BLAKE St,054 181301800,ADU,0.0,0.0
B2024-00282,1911 CARLETON St,055 181701400,SFD,0.0,0.0
B2023-05741,1924 PARKER St,055 181702800,ADU,0.0,0.0
B2024-02275,2032 PARKER St,055 182002400,SFD,0.0,0.0
B2024-03969,2644 FULTON St,055 182600600,ADU,0.0,0.0
B2024-03978,2123 DERBY St,055 182601400,ADU,0.0,0.0
B2024-00158,2211 DERBY St,055 182701100,SFD,0.0,0.0
B2024-05339,2246 CARLETON St,055 182702900,ADU,0.0,-1.0
B2022-03194,2222 BLAKE St,055 182902200,SFD,0.0,0.0
B2023-04613,2240 BLAKE St,055 182902701,ADU,0.0,0.0
B2024-01423,2317 PARKER St,055 183201100,ADU,0.0,0.0
B2023-03349,2537 ELLSWORTH St,055 183201700,SFD,0.0,0.0
B2024-04354,2550 DANA St,055 183213100,SFD,0.0,-64.0
B2024-04570,2327 CARLETON St,055 183301100,ADU,0.0,0.0
B2024-05347,2318 PARKER St,055 183303100,ADU,0.0,0.0
B2024-03334,2637 DANA St,055 183501400,SFD,-1.0,-1.0
B2024-03281,2409 CARLETON St,055 183601400,ADU,0.0,-1.0
B2023-05308,2409 PARKER St,055 183701900,ADU,0.0,0.0
B2024-04583,2501 DANA St,055 183802600,ADU,0.0,0.0
B2021-03781,2512 REGENT St,055 183900500,5+,9.0,0.0
B2024-00429,2626 REGENT St,055 184001000,ADU,0.0,0.0
B2024-03669,2508 PARKER St,055 184100200,ADU,0.0,0.0
B2023-04522,2615 HILLEGASS Ave,055 184402700,ADU,0.0,0.0
B2024-00249,2534 ETNA St,055 184701300,ADU,0.0,0.0
B2023-06297,2544 ETNA St,055 184701500,ADU,0.0,0.0
B2024-02406,2606 PIEDMONT Ave,055 184900600,SFD,-1.0,-1.0
B2024-05993,2534 WARRING St,055 185101000,ADU,0.0,0.0
B2024-02191,2626 WARRING St,055 185200900,ADU,0.0,0.0
B2024-02695,2311 PROSPECT St,055 185300200,ADU,0.0,0.0
B2024-02828,50 PANORAMIC Way,055 185301100,ADU,0.0,0.0
B2024-05444,60 PANORAMIC Way,055 185301500,ADU,0.0,0.0
B2017-01426,3003 DWIGHT Way,055 185303301,SFD,0.0,0.0
B2022-04156,2995 DWIGHT Way,055 185303500,SFD,0.0,0.0
B2024-03499,2425 HILLSIDE Ave,055 185304000,ADU,0.0,0.0
B2024-03633,2 PANORAMIC Way,055 185306500,ADU,0.0,0.0
B2024-02459,2444 HILLSIDE Ave,055 185600800,ADU,0.0,0.0
B2024-00205,2450 HILLSIDE Ave,055 185600900,ADU,0.0,0.0
B2023-04395,40 ARDEN Rd,055 186202503,SFD,-1.0,0.0
B2024-02822,109 PANORAMIC Way,055 186204300,SFD,0.0,0.0
B2023-03056,2310 PROSPECT St,055 186300200,ADU,0.0,0.0
B2024-00574,2729 DWIGHT Way,055 186700801,ADU,0.0,0.0
B2024-01248,2336 PIEDMONT Ave,055 186900200,ADU,0.0,0.0
B2024-03442,2340 PIEDMONT Ave,055 186900300,ADU,0.0,0.0
B2024-02527,2490 CHANNING Way,055 188000100,ADU,0.0,0.0
B2024-05559,2423 HASTE St,055 188001100,ADU,0.0,0.0
B2024-05718,2421 ELLSWORTH St,055 188301800,ADU,0.0,0.0
B2022-05957,2328 CHANNING Way,055 188302700,5+,0.0,12.0
B2024-05798,2398 BANCROFT Way,055 188500103,SFD,0.0,-15.0
B2024-00782,2035 CHANNING Way,055 189500500,ADU,0.0,0.0
B2024-01107,2001 HASTE St,055 189601500,ADU,0.0,0.0
B2024-05528,1927 HASTE St,055 189900800,ADU,0.0,0.0
B2024-00700,1924 CHANNING Way,055 189902300,ADU,0.0,0.0
B2022-02992,2337 MCKINLEY Ave,055 190101600,SFD,0.0,0.0
B2024-05073,1805 DWIGHT Way,055 190301700,ADU,0.0,0.0
B2023-06519-REV01,2303 GRANT St,055 190400100,ADU,0.0,0.0
B2024-05037,2326 GRANT St,055 190501103,ADU,0.0,0.0
B2024-02791,2331 ROOSEVELT Ave,055 190502700,SFD,0.0,0.0
B2024-04850,2411 MCGEE Ave,055 190703000,ADU,0.0,0.0
B2024-03887,1704 BANCROFT Way,055 190800200,ADU,0.0,-1.0
B2021-03348,2326 ROOSEVELT Ave,055 190801200,SFD,0.0,0.0
B2024-05569,2323 MCGEE Ave,055 190802900,ADU,0.0,0.0
B2023-06371,2424 JEFFERSON Ave,055 191101100,SFD,0.0,0.0
B2024-00787,2441 CALIFORNIA St,055 191102100,ADU,0.0,0.0
B2024-02562,2405 CALIFORNIA St,055 191102900,ADU,-1.0,-1.0
B2024-00946,1608 BANCROFT Way,055 191200501,ADU,0.0,0.0
B2024-04694,2310 JEFFERSON Ave,055 191201100,SFD,0.0,-1.0
B2024-04633,2428 CALIFORNIA St,055 191304600,ADU,0.0,0.0
B2024-04651,2433 SPAULDING Ave,055 191305800,ADU,0.0,-2.0
B2022-01342,2436 SPAULDING Ave,055 191401500,SFD,0.0,0.0
B2024-02201,2316 SACRAMENTO St,056 191501000,SFD,0.0,-1.0
B2024-00576,2304 EDWARDS St,056 191600600,SFD,-1.0,-1.0
B2024-04571,2314 EDWARDS St,056 191601000,ADU,0.0,0.0
B2023-02208,2431 ACTON St,056 191902600,SFD,0.0,0.0
B2024-01854,2421 ACTON St,056 191902900,ADU,0.0,0.0
B2024-04153,2445 EDWARDS St,056 191905700,ADU,0.0,0.0
B2024-03375,2476 WEST St,056 192001700,ADU,0.0,0.0
B2024-02820,2424 VALLEY St,056 192100800,ADU,0.0,0.0
B2023-02255,2322 VALLEY St,056 192301000,ADU,0.0,0.0
B2024-02024,2351 WEST St,056 192302700,ADU,-1.0,-1.0
B2024-05691,2345 WEST St,056 192302800,ADU,0.0,0.0
B2023-05793,2319 BROWNING St,056 192403200,ADU,0.0,0.0
B2024-04052,1138 BANCROFT Way,056 192603000,ADU,0.0,0.0
B2024-06035,2336 CURTIS St,056 192700300,ADU,0.0,-4.0
B2024-01766,1117 CHANNING Way,056 192701100,ADU,0.0,0.0
B2024-04781,1109 CHANNING Way,056 192701400,ADU,0.0,0.0
B2024-00516,1124 CHAUCER St,056 192702400,SFD,0.0,0.0
B2024-02620,1118 CHANNING Way,056 192800400,ADU,0.0,0.0
B2024-01758,2432 BYRON St,056 192801200,ADU,0.0,0.0
B2023-04441,2320 TENTH St,056 193401101,ADU,0.0,0.0
B2024-00043,1019 CHANNING Way,056 193401700,ADU,0.0,0.0
B2024-00142,2424 TENTH St,056 193501300,ADU,0.0,0.0
B2023-01960,2423 EIGHTH St,056 193602700,ADU,0.0,0.0
B2022-01163,2421 SEVENTH St,056 193903100,SFD,0.0,0.0
B2024-01954,2417 SEVENTH St,056 193903302,ADU,0.0,0.0
B2024-01318,2040 SIXTH St,056 196101300,ADU,0.0,0.0
B2024-04112,2108 SIXTH St,056 196205900,ADU,0.0,0.0
B2023-06238,917 BANCROFT Way,056 196901900,ADU,0.0,0.0
B2024-01163,909 BANCROFT Way,056 196902100,ADU,0.0,0.0
B2024-05846,2239 SEVENTH St,056 196902400,ADU,0.0,0.0
B2024-04435,976 ADDISON St,056 197100501,ADU,0.0,0.0
B2022-02350,2118 NINTH St,056 197100900,SFD,0.0,0.0
B2024-04584,2035 NINTH St,056 197301500,ADU,0.0,0.0
B2024-03266,2128 TENTH St,056 197401400,SFD,0.0,0.0
B2024-01850,2113 NINTH St,056 197402900,ADU,0.0,0.0
B2024-02311,2238 TENTH St,056 197501503,ADU,0.0,0.0
B2024-02060,1143 ADDISON St,056 197900400,ADU,-1.0,-1.0
B2024-03795,1273 ADDISON St,056 198100700,ADU,0.0,0.0
B2024-03512,2108 BYRON St,056 198200800,ADU,0.0,0.0
B2024-04799,1115 COWPER St,056 198201300,ADU,0.0,0.0
B2024-00406,1116 COWPER St,056 198300300,ADU,0.0,0.0
B2024-00433,2112 CURTIS St,056 198500500,SFD,-1.0,-1.0
B2024-00719,2129 BYRON St,056 198502400,ADU,0.0,0.0
B2023-02965,2125 BYRON St,056 198502500,SFD,0.0,0.0
B2024-04856,2113 BYRON St,056 198502800,ADU,0.0,0.0
B2023-04716,2230 BROWNING St,056 198701500,SFD,0.0,0.0
B2024-05519,2240 BROWNING St,056 198701800,ADU,0.0,0.0
B2024-05253,1230 ALLSTON Way,056 198800202,ADU,0.0,0.0
B2024-03010,1233 BANCROFT Way,056 198801900,ADU,0.0,0.0
B2024-00925,2211 BROWNING St,056 198803000,SFD,-1.0,-1.0
B2024-02004,2126 BONAR St,056 198901000,SFD,0.0,-1.0
B2024-01888,2137 BROWNING St,056 198902200,ADU,0.0,0.0
B2024-03327,2235 BONAR St,056 199100103,ADU,0.0,0.0
B2024-02959,2227 BONAR St,056 199100113,ADU,0.0,0.0
B2024-04213,1321 ADDISON St,056 199501300,ADU,0.0,0.0
B2024-04804,1435 BANCROFT Way,056 199802300,ADU,0.0,0.0
B2024-00874,1419 BANCROFT Way,056 199803100,ADU,0.0,-1.0
B2023-05309,1411 ACROFT Ct,056 199804300,SFD,0.0,0.0
B2024-04622,2219 ACTON St,056 199804600,ADU,0.0,0.0
B2024-02731,2220 SACRAMENTO St,056 199805100,SFD,-2.0,-2.0
B2024-02818,2220 SACRAMENTO St,056 199805200,SFD,-2.0,-2.0
B2024-02733,2220 SACRAMENTO St,056 199805300,SFD,-1.0,-1.0
B2024-02732,2220 SACRAMENTO St,056 199805400,SFD,-1.0,-1.0
B2024-02787,2220 SACRAMENTO St,056 199805900,ADU,-2.0,-2.0
B2024-02737,2220 SACRAMENTO St,056 199806000,SFD,-2.0,-2.0
B2024-02727,2220 SACRAMENTO St,056 199806100,SFD,-2.0,-2.0
B2024-02726,2220 SACRAMENTO St,056 199806200,SFD,-2.0,-2.0
B2024-02667,2220 SACRAMENTO St,056 199806300,SFD,-2.0,-2.0
B2024-02854,2220 SACRAMENTO St,056 199806400,ADU,-2.0,-2.0
B2023-06469,2220 SACRAMENTO St,056 199806500,SFD,0.0,-2.0
B2024-01145,2228 SACRAMENTO St,056 199806800,ADU,0.0,0.0
B2024-01897,2137 SACRAMENTO St,056 200002400,ADU,0.0,0.0
B2024-04507,2220 CALIFORNIA St,056 200100900,ADU,0.0,0.0
B2024-05758,2226 CALIFORNIA St,056 200101100,ADU,0.0,0.0
B2024-00079,1530 ADDISON St,056 200200300,SFD,-1.0,-1.0
B2024-03949,1535 ADDISON St,056 200300700,SFD,0.0,-2.0
B2024-00049,2091 CALIFORNIA St,056 200401600,ADU,0.0,0.0
B2024-02890,1610 ADDISON St,056 200502200,ADU,0.0,0.0
B2024-00957,2103 CALIFORNIA St,056 200502600,ADU,0.0,0.0
B2024-00174,2123 CALIFORNIA St,056 200503600,ADU,0.0,0.0
B2024-05397,2164 JEFFERSON Ave,056 200505400,ADU,0.0,0.0
B2024-04560,1621 BANCROFT Way,056 200702000,ADU,0.0,0.0
B2024-03341,2212 MCGEE Ave,056 200800900,ADU,0.0,0.0
B2024-04158,2241 JEFFERSON Ave,056 200802400,SFD,0.0,0.0
B2024-02900,2237 JEFFERSON Ave,056 200802500,SFD,0.0,0.0
B2024-04615,2238 ROOSEVELT Ave,056 200901600,ADU,0.0,0.0
B2024-00366,2235 MCGEE Ave,056 200903700,ADU,0.0,0.0
B2024-04252,1708 ADDISON St,056 201000200,ADU,0.0,0.0
B2024-02549,2132 ROOSEVELT Ave,056 201001300,ADU,0.0,0.0
B2023-05881,1721 ADDISON St,056 201101000,SFD,0.0,0.0
B2024-04887,2117 ROOSEVELT Ave,056 201202800,ADU,0.0,0.0
B2023-03238,2134 GRANT St,056 201204200,SFD,0.0,0.0
B2024-02277,2206 MCKINLEY Ave,057 201400400,ADU,0.0,0.0
B2023-05989,2134 M L KING JR Way,057 201701601,ADU,0.0,0.0
B2023-04224,2222 M L KING JR Way,057 201801000,SFD,0.0,0.0
B2024-05602,1904 UNIVERSITY Ave,057 202401400,ADU,0.0,0.0
B2024-05709,1832 WALNUT St,057 204900600,ADU,0.0,0.0
B2024-05808,2013 HEARST Ave,057 205001402,ADU,0.0,0.0
B2024-05700,2005 HEARST Ave,057 205001602,ADU,0.0,0.0
B2022-01482,1915 MILVIA St,057 205102500,SFD,0.0,0.0
B2024-05556,1910 HEARST Ave,057 205800101,ADU,0.0,0.0
B2022-04644,1732 HEARST Ave,057 206204700,ADU,0.0,0.0
B2024-01317,1509 HEARST Ave,057 206701501,ADU,0.0,0.0
B2024-06039,1516 HEARST Ave,057 206803700,ADU,0.0,0.0
B2024-01947,1635 BERKELEY Way,057 206900600,SFD,0.0,0.0
B2024-03656,1627 UNIVERSITY Ave,057 207000705,ADU,0.0,0.0
B2024-02228,1440 BERKELEY Way,057 207201501,ADU,0.0,0.0
B2024-00807,1415 BERKELEY Way,057 207501300,ADU,0.0,0.0
B2024-06025,1410 HEARST Ave,057 207502200,ADU,0.0,0.0
B2023-06161,1432 HEARST Ave,057 207503000,SFD,-1.0,-1.0
