GEOID20,pop,housing_units,ALAND20,acres,dua,ppa,corridor,adu_adds
060014220002005,0,0,1075,0.2656382850772027,0.0,0.0,,0
060014220002021,0,0,1618,0.3998165072138735,0.0,0.0,,0
060014220002018,0,0,19684,4.864022328799682,0.0,0.0,,0
060014220002019,225,4,20393,5.039220044259903,0.7937736325994214,44.64976683371745,,0
060014220002043,8,0,12379,3.0589175171820395,0.0,2.615304255529526,,0
060014213004005,106,37,24311,6.007378928848256,6.159092082958332,17.64496650793468,,1
060014213004004,75,40,26621,6.578192360037408,6.080697828631532,11.401308428684121,,0
060014213004007,69,32,21294,5.261861992961818,6.081497394420964,13.113228756720204,,0
060014212001011,104,49,40139,9.91856290671055,4.9402318118936694,10.485389968100849,,0
060014212001006,52,31,21129,5.221089605019737,5.937457953258554,9.95960688933693,,0
060014212001002,28,9,4252,1.050692081998387,8.565782643838194,26.64910155860772,,0
060014213001003,98,40,28073,6.936989373927732,5.766190179033235,14.127165938631427,,0
060014213002003,40,15,7461,1.8436532511265205,8.136020149577805,21.69605373220748,,1
060014213002004,69,37,15805,3.905500554088548,9.47381762915533,17.66738963274913,,5
060014213002006,33,14,7290,1.8013982308956353,7.771740728888889,18.319103146666667,,0
060014213002017,72,30,15206,3.757484430589716,7.984065018545311,19.161756044508746,Solano,1
060014213002009,43,20,11187,2.7643679024731784,7.234927008849558,15.555093069026551,,0
060014213002007,31,18,9789,2.4189145791820814,7.44135413251609,12.815665450444376,,0
060014213001009,72,32,18434,4.555140601965726,7.025030135445372,15.806317804752089,,1
060014213001001,44,19,12903,3.1884007370708343,5.95910036624041,13.800021900767264,,0
060014213001002,84,31,20062,4.957428162994271,6.253242403269864,16.944269737892533,,0
060014213001000,32,18,18166,4.488916359732525,4.009876450688099,7.128669245667732,,0
060014212003008,89,31,21963,5.427175493163352,5.7119951324682425,16.398953767408827,,0
060014213001014,71,24,14974,3.7001559820893335,6.486213045118205,19.18838025847469,,0
060014213001012,57,22,15115,3.734997840876204,5.890230981991399,15.261052998795899,,0
060014213001015,84,39,23263,5.748412489070667,6.784481815483816,14.612730064118988,,1
060014213002012,70,28,15778,3.8988287087889346,7.18164405039929,17.954110125998227,,0
060014212004003,30,11,6427,1.5881462866894716,6.926314088439397,18.889947513925627,,0
060014213001005,19,8,4521,1.1171634296130544,7.160993448175184,17.00735943941606,,0
060014215001000,33,14,22040,5.446202607536324,2.570598453430127,6.0592677830853,,0
060014215001007,82,38,47865,11.827699083925868,3.2127973268818555,6.932878442218741,,1
060014216003001,0,0,15412,3.808388139171952,0.0,0.0,,0
060014216003006,34,13,6698,1.6551118450670734,7.854454089459541,20.54241838781726,,0
060014215003023,27,13,7667,1.8945569597087566,6.861762552654232,14.251352993974177,,0
060014215003010,73,32,15859,3.918844244687775,8.165672836673183,18.627941158660697,,0
060014215003009,52,22,17044,4.211664121726366,5.223588435390754,12.346663574559964,,0
060014215003013,64,30,37847,9.352197372387806,3.2078022742093166,6.843311518313209,,0
060014215002020,33,19,17970,4.440483704964961,4.27881313442404,7.431622812420702,,0
060014215002005,39,13,24281,5.999965767404241,2.166679028507887,6.500037085523661,,0
060014215002021,38,13,10811,2.6714562790415246,4.866259688391453,14.224451396836555,,0
060014212002003,79,33,28883,7.137144732916136,4.623697743973964,11.068852174967976,,0
060014215001002,42,11,15033,3.7147351995958964,2.9611801135102778,11.306324069766514,,0
060014216001010,53,16,15129,3.7384573162167443,4.279840224628198,14.176970744080904,,1
060014220002002,122,0,25528,6.308106178093797,0.0,19.34019443484801,,0
060014215003022,60,29,27180,6.716324268277554,4.3178379782781455,8.933457886092715,,0
060014216002006,77,32,30291,7.485069110021905,4.275177627572547,10.28714616634644,,0
060019821001004,18,13,7871,1.9449664575280583,6.683919894702071,9.25465831574133,,0
060014238002015,16,4,2129,0.526087357143595,7.603299995115077,30.41319998046031,,0
060014240014015,31,11,3721,0.9194791244393222,11.963294986938996,33.71474041773717,,0
060014240022003,44,14,6566,1.6224939347134075,8.628691732196163,27.118745444045082,,0
060014008001024,0,0,368,0.09093478037991684,0.0,0.0,,0
060014227001004,19,10,6167,1.5238988875080086,6.562115165234312,12.468018813945193,,0
060014212004001,136,54,40894,10.105127469718258,5.3438217540372674,13.45851404720497,,0
060014212001009,56,29,17855,4.412066586096237,6.5728835760067215,12.692464836426772,,0
060014211002023,41,18,11006,2.719641828427622,6.618518590150827,15.075514566454661,,0
060014219004003,73,42,17510,4.326815229490065,9.706908608840664,16.871531629651628,,2
060014223001006,64,32,15151,3.743893634609022,8.547251370655403,17.094502741310805,,0
060014219002010,44,19,15309,3.782936284880834,5.022553532275133,11.631176601058202,,0
060014224004002,74,36,18943,4.680917241132513,7.690800359309508,15.808867405247321,,0
060014223003007,187,143,17588,4.346089449244504,32.90314239272231,43.027186205867636,University,0
060014235002012,133,88,24783,6.124012668900758,14.369663284154461,21.71778655446072,,0
060014221001013,76,23,12801,3.1631959881611835,7.271127077197094,24.026332950738222,,2
060014220002052,0,0,19453,4.806940985680767,0.0,0.0,,0
060014237001008,167,168,17586,4.34559523848157,38.65983617441146,38.42971810194473,,0
060014223002008,81,42,19252,4.757272804005867,8.828587665738626,17.026561926781635,,1
060014220002037,90,2,14142,3.494564304708652,0.572317412303776,25.75428355366992,,0
060014222003008,0,0,1668,0.4121717762872318,0.0,0.0,,0
060014216002012,127,56,42745,10.562519530813983,5.301765344587671,12.02364640647561,,0
060014212003005,98,37,30077,7.4321885583879315,4.978345168361207,13.18588720268644,,1
060014222003007,198,103,37907,9.367023695275837,10.99602214649537,21.137984320447412,,1
060014237001001,1089,56,94864,23.441404907501173,2.3889353142857144,46.45625995102041,,0
060014236011011,135,69,19516,4.8225086247131985,14.307905982045503,27.993729095306417,Telegraph,1
060014225002000,45,27,24174,5.973525491587255,4.519943882055101,7.533239803425167,,0
060014218002008,78,34,18814,4.649040646923249,7.3133367897097905,16.777654988157757,,1
060014220002016,115,0,19545,4.829674680775747,0.0,23.811127581273983,,0
060014220002010,0,0,1576,0.38943808119225254,0.0,0.0,,0
060014228001006,435,24,14092,3.482209035635294,6.892176705762135,124.9207027919387,,0
060014237002017,29,15,9010,2.2264194870191596,6.737274843063264,13.025398029922309,,0
060014239012000,0,0,1563,0.3862257112331794,0.0,0.0,,0
