hcd_row_id,cpra_permit_number,address_hcd,address_cpra,tracking_id,co_units_hcd,co_units_d5,bp_units_hcd,bp_units_d5,agree_co,agree_bp,units_agree,match_tier,in_c1,cpra_year
1905,B2018-01256,2334 Jefferson Ave,2334 JEFFERSON Ave,B2018-01256,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2023
1906,B2022-04803,2516 Mathews St,2516 MATHEWS St,B2022-04803,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2023
1907,B2022-01755,2818 Webster St,2818 WEBSTER St,B2022-01755,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2023
1908,B2022-01264,2906 King St,2906 KING St,B2022-01264,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2023
1909,B2020-00137,3004 Acton St,3004 ACTON St,B2020-00137,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2023
1910,B2023-03241,3216 California St,3216 CALIFORNIA St,B2023-03241,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2023
1911,B2020-00481,605 Neilson St,605 NEILSON St,B2020-00481,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2023
1912,B2022-02844,655 San Luis Rd,655 SAN LUIS Rd,B2022-02844,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2023
1913,B2023-01770,766 Vincente Ave,766 VINCENTE Ave,B2023-01770,0.0,0.0,1.0,1.0,True,True,True,tier_1_tracking_id,True,2023
1914,B2022-04367,85 Hazel Rd,85 HAZEL Rd,B2022-04367,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2023
1915,B2021-05365,1436 Fifth St,1436 Fifth St,B2021-05365,1.0,1.0,0.0,0.0,True,True,True,tier_1_tracking_id,True,2023
1917,B2019-05503,1921 Ninth St,1921 NINTH St,B2019-05503,1.0,0.0,0.0,0.0,False,True,False,tier_1_tracking_id,True,2023
1918,B2019-05360,63 Vicente Rd,63 VICENTE Rd,B2019-05360,0.0,0.0,1.0,0.0,True,False,False,tier_1_tracking_id,True,2023
60,B2021-02226,1010 Wildcat Canyon Rd,1010 WILDCAT CANYON Rd,B2021-05189 / B2021-02226,1.0,0.0,0.0,0.0,False,True,False,tier_2_apn_current,True,2023
157,B2022-04366,1367 University Ave,1367 UNIVERSITY Ave,zc / B2022-04366,0.0,0.0,39.0,39.0,True,True,True,tier_2_apn_current,True,2023
260,B2020-01735,2633 Etna St,2633 ETNA St,B2019-02700 / B2020-01735,1.0,0.0,0.0,0.0,False,True,False,tier_2_apn_current,True,2023
1916,B2023-00117,1025 Heinz Ave,1025 HEINZ Ave,B2022-02577 / B2023-00117,0.0,0.0,1.0,0.0,True,False,False,tier_2_apn_current,True,2023
