JURIS_NAME,CNTY_NAME,YEAR,PRIOR_APN,APN,STREET_ADDRESS,PROJECT_NAME,JURS_TRACKING_ID,UNIT_CAT,TENURE,ACUTELY_LOW_INCOME_DR,ACUTELY_LOW_INCOME_NDR,EXTREMELY_LOW_INCOME_DR,EXTREMELY_LOW_INCOME_NDR,VLOW_INCOME_DR,VLOW_INCOME_NDR,LOW_INCOME_DR,LOW_INCOME_NDR,MOD_INCOME_DR,MOD_INCOME_NDR,ABOVE_MOD_INCOME,ENT_APPROVE_DT1,NO_ENTITLEMENTS,BP_ACUTELY_LOW_INCOME_DR,BP_ACUTELY_LOW_INCOME_NDR,BP_EXTREMELY_LOW_INCOME_DR,BP_EXTREMELY_INCOME_NDR,BP_VLOW_INCOME_DR,BP_VLOW_INCOME_NDR,BP_LOW_INCOME_DR,BP_LOW_INCOME_NDR,BP_MOD_INCOME_DR,BP_MOD_INCOME_NDR,BP_ABOVE_MOD_INCOME,BP_ISSUE_DT1,NO_BUILDING_PERMITS,CO_ACUTELY_LOW_INCOME_DR,CO_ACUTELY_LOW_INCOME_NDR,CO_EXTREMELY_LOW_INCOME_DR,CO_EXTREMELY_INCOME_NDR,CO_VLOW_INCOME_DR,CO_VLOW_INCOME_NDR,CO_LOW_INCOME_DR,CO_LOW_INCOME_NDR,CO_MOD_INCOME_DR,CO_MOD_INCOME_NDR,CO_ABOVE_MOD_INCOME,CO_ISSUE_DT1,NO_OTHER_FORMS_OF_READINESS,EXTR_LOW_INCOME_UNITS,APPROVE_SB35,HISTORIC_SITES,INFILL_UNITS,FIN_ASSIST_NAME,DR_TYPE,NO_FA_DR,TERM_AFF_DR,DEM_DES_UNITS,DEM_OR_DES_UNITS,DEM_DES_UNITS_OWN_RENT,DENSITY_BONUS_TOTAL,DENSITY_BONUS_NUMBER_OTHER_INCENTIVES,DENSITY_BONUS_INCENTIVES,DENSITY_BONUS_RECEIVE_REDUCTION,NOTES,LATITUDE,LONGITUDE,STD_ADDRESS,SCORE
BERKELEY,Alameda,2020,,055 186300901,2335 Warring,,B2020-00635,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-09-10,1,0,0,0,0,0,0,0,0,0,0,1,2020-09-10,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.868208,-122.250689,"2335 Warring St, Berkeley, California, 94704",98.909999999999997
BERKELEY,Alameda,2020,,055 183300700,2341 Carleton,,B2019-01469,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2020-05-08,1,0,N,0,0,,,0,,0,0,0,0,0,,,,37.862122,-122.260661,"2341 Carleton St, Berkeley, California, 94704",98.909999999999997
BERKELEY,Alameda,2020,,055 190302300,2425 Grant,,B2020-00577,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-08-13,1,0,0,0,0,0,0,0,0,0,0,1,2020-08-13,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.863880,-122.274463,"2425 Grant St, Berkeley, California, 94703",98.909999999999997
BERKELEY,Alameda,2020,,055 187500800,2510 Channing,,B2018-01337,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,37,2020-01-27,40,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,DB,0,,0,0,0,0,0,,,,37.866953,-122.258330,"2510 Channing Way, Berkeley, California, 94704",98.909999999999997
BERKELEY,Alameda,2020,,063 296404400,2633 Marin,,B2018-04394,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2020-09-24,1,0,N,0,0,,,0,,0,0,0,0,0,,,,37.896598,-122.262380,"2633 Marin Ave, Berkeley, California, 94708",98.909999999999997
BERKELEY,Alameda,2020,,055 183500901,2650 Telegraph,,ZP2019-0070,5+,Renter,0,0,0,0,0,0,0,0,0,0,45,2020-06-16,45,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.861475,-122.259068,"2650 Telegraph Ave, Berkeley, California, 94704",98.909999999999997
BERKELEY,Alameda,2020,,055 186901600,2716 Durant,,ZP2019-0051,SFD,Owner,0,0,0,0,0,0,0,0,0,0,3,2020-09-28,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,1,0,0,0,0,,,,37.868390,-122.253554,"2716 Durant Ave, Berkeley, California, 94704",98.909999999999997
BERKELEY,Alameda,2020,,056 193302100,1031 Channing,,B2020-01885,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-09-16,1,0,0,0,0,0,0,0,0,0,0,1,2020-09-16,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.862727,-122.291012,"1031 Channing Way, Berkeley, California, 94710",98.909999999999997
BERKELEY,Alameda,2020,,060 243600700,1212 Colusa,,B2020-01359,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-08-04,1,0,0,0,0,0,0,0,0,0,0,1,2020-08-04,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.883798,-122.279438,"1212 Colusa Ave, Berkeley, California, 94707",98.909999999999997
BERKELEY,Alameda,2020,,060 241501700,1227 Neilson,,B2020-00258,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-09-09,1,0,0,0,0,0,0,0,0,0,0,1,2020-09-09,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.881861,-122.288920,"1227 Neilson St, Albany, California, 94706",98.879999999999995
BERKELEY,Alameda,2020,,054 179203100,1330 Carleton,,B2017-05024,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2020-09-14,1,0,N,0,0,,,0,,0,0,0,0,0,,,,37.859161,-122.283541,"1330 Carleton St, Berkeley, California, 94702",98.909999999999997
BERKELEY,Alameda,2020,,060 244504300,1333 Carlotta,,B2019-00843,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2020-10-02,1,0,N,0,0,,,0,,0,0,0,0,0,,,,37.881532,-122.279306,"1333 Carlotta Ave, Berkeley, California, 94703",98.909999999999997
BERKELEY,Alameda,2020,,060 243300700,1336 Mcgee,,B2020-01103,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-12-02,1,0,0,0,0,0,0,0,0,0,0,1,2020-12-02,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.880816,-122.280243,"1336 McGee Ave, Berkeley, California, 94703",98.909999999999997
BERKELEY,Alameda,2020,,060 242802800,1353 Acton,,B2018-04874,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2020-01-21,1,0,N,0,0,,,0,,0,0,0,0,0,,,,37.881245,-122.285211,"1353 Acton St, Albany, California, 94706",98.879999999999995
BERKELEY,Alameda,2020,,052 156601400,2801 Ashby,,B2016-05928,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2020-07-28,1,0,N,0,0,,,0,,0,0,0,0,0,,,,37.857773,-122.250411,"2801 Ashby Ave, Berkeley, California, 94705",98.909999999999997
BERKELEY,Alameda,2020,,054 170209502,2955 Russell,,B2019-03075,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-07-08,1,0,0,0,0,0,0,0,0,0,0,1,2020-07-08,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.858928,-122.246288,"2955 Russell St, Berkeley, California, 94705",98.909999999999997
BERKELEY,Alameda,2020,,059 228500600,1414 Holly,,B2019-04410,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-10-22,1,0,0,0,0,0,0,0,0,0,0,1,2020-10-22,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.878733,-122.281807,"1414 Holly St, Berkeley, California, 94703",98.909999999999997
BERKELEY,Alameda,2020,,054 180202000,1516 Carleton,,B2020-01039,SFD,Owner,0,0,0,0,0,0,0,0,0,0,1,2020-02-05,1,0,0,0,0,0,0,0,0,0,0,1,2020-09-08,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,1,0,0,0,0,,,Replaced by this and two other SFDs,37.859670,-122.279622,"1516 Carleton St, Berkeley, California, 94703",98.909999999999997
BERKELEY,Alameda,2020,,059 228403700,1595 Holly,,B2020-01517,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-10-06,1,0,0,0,0,0,0,0,0,0,0,1,2020-10-06,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.877053,-122.281529,"1595 Holly St, Berkeley, California, 94703",98.909999999999997
BERKELEY,Alameda,2020,,058 215501500,1611 Lincoln,,B2019-04354,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2020-08-25,1,0,N,0,0,,,0,,0,0,0,0,0,,,,37.876140,-122.279872,"1611 Lincoln St, Berkeley, California, 94703",98.909999999999997
BERKELEY,Alameda,2020,,058 217001700,1711 M L King Jr,,B2018-02288,2 to 4,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2020-03-02,1,0,N,0,0,,,0,,0,0,0,0,0,,,,37.875515,-122.273433,"1711 Martin Luther King Jr Way, Berkeley, California, 94709",98.909999999999997
BERKELEY,Alameda,2020,,052 152701100,1811 Sixty-Third,,B2019-03765,2 to 4,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2,2020-01-28,2,0,0,0,0,0,0,0,0,0,0,2,2020-01-28,2,0,N,0,0,,,0,,0,0,0,0,0,,,,37.847960,-122.270682,"1811 63rd St, Berkeley, California, 94703",98.909999999999997
BERKELEY,Alameda,2020,,057 208901601,1919 Ninth,,B2019-05502,SFD,Owner,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2020-12-02,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.869210,-122.294518,"1919 Ninth St, Berkeley, California, 94710",98.909999999999997
BERKELEY,Alameda,2020,,053 159400300,2031 Prince,,B2014-02947,2 to 4,Owner,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2020-12-23,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.853047,-122.266777,"2031 Prince St, Berkeley, California, 94703",98.909999999999997
BERKELEY,Alameda,2020,,056 197402300,2129 Ninth,,B2019-01961,SFD,Owner,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2020-12-15,1,0,N,0,0,,,0,,0,0,0,0,0,,,,37.866325,-122.293631,"2129 9th St, Berkeley, California, 94710",98.909999999999997
BERKELEY,Alameda,2020,,052 155602400,2210 Prince,,B2019-05479,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-07-20,1,0,0,0,0,0,0,0,0,0,0,1,2020-07-20,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.853413,-122.263575,"2210 Prince St, Berkeley, California, 94705",98.909999999999997
BERKELEY,Alameda,2020,,055 187500400,2503 Haste,,B2018-03422,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,55,2020-08-19,55,0,N,0,0,,,0,,0,0,0,0,0,,,Group Living Accommodation. That has separate kitchenn/ sanitary facilities within each group of units.,37.866093,-122.258302,"2503 Haste St, Berkeley, California, 94704",98.909999999999997
BERKELEY,Alameda,2020,,052 156202300,2629 Woolsey,,B2020-01236,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-11-12,1,0,0,0,0,0,0,0,0,0,0,1,2020-11-12,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,1,0,0,0,0,,,Conversion of Duplex into SFD,37.853837,-122.253448,"2629 Woolsey St, Berkeley, California, 94705",98.909999999999997
BERKELEY,Alameda,2020,,054 174400700,2720 San Pablo,,ZP2016-0014,5+,Renter,0,0,0,0,2,0,0,0,0,0,23,2020-09-28,25,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,DB,0,,0,0,0,0,0,,,,37.857394,-122.288458,"2720 San Pablo Ave, Berkeley, California, 94702",98.909999999999997
BERKELEY,Alameda,2020,,053 160002700,2915 Harper,,B2020-01503,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-10-20,1,0,0,0,0,0,0,0,0,0,0,1,2020-10-20,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.855326,-122.272278,"2915 Harper St, Berkeley, California, 94703",98.909999999999997
BERKELEY,Alameda,2020,,053 162400600,3020 Acton,,B2019-05560,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-05-20,1,0,0,0,0,0,0,0,0,0,0,1,2020-05-20,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.852542,-122.281274,"3020 Acton St, Berkeley, California, 94702",98.909999999999997
BERKELEY,Alameda,2020,,063 296201300,790 Hilldale,,B2020-01468,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-10-26,1,0,0,0,0,0,0,0,0,0,0,1,2020-10-26,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.896816,-122.264469,"790 Hilldale Ave, Berkeley, California, 94708",98.909999999999997
BERKELEY,Alameda,2020,,062 287100400,868 Ensenada,,B2019-01705,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2020-03-11,1,0,N,0,0,,,0,,0,0,0,0,0,,,,37.891917,-122.282007,"868 Ensenada Ave, Berkeley, California, 94707",98.909999999999997
BERKELEY,Alameda,2020,,056 193800300,910 Bancroft,,B2019-04260,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-07-13,1,0,0,0,0,0,0,0,0,0,0,1,2020-07-13,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.863791,-122.294717,"910 Bancroft Way, Berkeley, California, 94710",98.909999999999997
BERKELEY,Alameda,2020,,064 425102400,94 The Uplands,,B2018-00704,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2020-11-23,1,0,N,0,0,,,0,,0,0,0,0,0,,,,37.854001,-122.244327,"94 The Uplands, Berkeley, California, 94705",100
BERKELEY,Alameda,2020,,063 296903437,0 Latham,,B2019-05488,SFD,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-09-08,1,0,0,0,0,0,0,0,0,0,0,1,2020-09-08,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.894123,-122.258037,"Latham Walk, Berkeley, California, 94708",96.75
BERKELEY,Alameda,2020,,061 255801200,1120 Oxford,,B2018-00512,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-09-18,1,0,0,0,0,0,0,0,0,0,0,1,2020-09-18,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.888231,-122.268390,"1120 Oxford St, Berkeley, California, 94707",98.909999999999997
BERKELEY,Alameda,2020,,060 243501000,1222 Carlotta,,B2019-03270,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-02-25,1,0,0,0,0,0,0,0,0,0,0,1,2020-02-25,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.883846,-122.280435,"1222 Carlotta Ave, Berkeley, California, 94707",98.909999999999997
BERKELEY,Alameda,2020,,054 174000600,1222 Derby,,B2017-02460,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2020-07-20,1,0,N,0,0,,,0,,0,0,0,0,0,,,,37.857984,-122.285596,"1222 Derby St, Berkeley, California, 94702",98.909999999999997
BERKELEY,Alameda,2020,,056 193400200,1008 Bancroft,,B2019-03999,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-01-06,1,0,0,0,0,0,0,0,0,0,0,1,2020-01-06,1,0,0,0,0,0,0,0,0,0,0,1,2020-11-13,1,0,N,0,0,,,0,,0,0,0,0,0,,,,37.864220,-122.292504,"1008 Bancroft Way, Berkeley, California, 94710",98.909999999999997
BERKELEY,Alameda,2020,,061 255902000,1015 Mariposa,,B2019-04275,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-01-23,1,0,0,0,0,0,0,0,0,0,0,1,2020-01-23,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.889255,-122.270360,"1015 Mariposa Ave, Berkeley, California, 94707",98.909999999999997
BERKELEY,Alameda,2020,,061 255602400,1191 Spruce,,B2015-02031,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2020-06-25,1,0,N,0,0,,,0,,0,0,0,0,0,,,,37.886365,-122.266576,"1191 Spruce St, Berkeley, California, 94707",98.909999999999997
BERKELEY,Alameda,2020,,054 178701000,1209 Derby,,B2020-01244,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-07-08,1,0,0,0,0,0,0,0,0,0,0,1,2020-07-08,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.857961,-122.286171,"1209 Derby St, Berkeley, California, 94702",98.909999999999997
BERKELEY,Alameda,2020,,060 242901800,1280 Monterey,,B2018-04710,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2020-07-08,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.882695,-122.282094,"1280 Monterey Ave, Berkeley, California, 94707",98.909999999999997
BERKELEY,Alameda,2020,,054 173901700,1307 Ward,,B2020-01020,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-07-09,1,0,0,0,0,0,0,0,0,0,0,1,2020-07-09,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.857392,-122.284221,"1307 Ward St, Berkeley, California, 94702",98.909999999999997
BERKELEY,Alameda,2020,,054 179200800,1333 Derby,,B2020-01247,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-10-21,1,0,0,0,0,0,0,0,0,0,0,1,2020-10-21,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.858350,-122.283231,"1333 Derby St, Berkeley, California, 94702",98.909999999999997
BERKELEY,Alameda,2020,,054 179002500,1334 Blake,,B2019-04237,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-10-22,1,0,0,0,0,0,0,0,0,0,0,1,2020-10-22,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.860937,-122.283758,"1334 Blake St, Berkeley, California, 94702",98.909999999999997
BERKELEY,Alameda,2020,,052 151902200,1412 Harmon,,B2019-04142,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-11-10,1,0,0,0,0,0,0,0,0,0,0,1,2020-11-10,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.848635,-122.279159,"1412 Harmon St, Berkeley, California, 94702",98.909999999999997
BERKELEY,Alameda,2020,,060 247801300,1448 Campus,,B2019-03338,SFD,Owner,0,0,0,0,0,0,0,0,0,0,1,2020-06-22,1,0,0,0,0,0,0,0,0,0,0,1,2020-08-21,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.882955,-122.252792,"1448 Campus Dr, Berkeley, California, 94708",98.909999999999997
BERKELEY,Alameda,2020,,053 161201700,1507 Tyler,,B2019-00401,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2020-10-08,1,0,N,0,0,,,0,,0,0,0,0,0,,,,37.852456,-122.278519,"1507 Tyler St, Berkeley, California, 94703",98.909999999999997
BERKELEY,Alameda,2020,,057 206802100,1510 Hearst,,B2018-01311,SFA,Owner,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2020-02-21,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.872195,-122.281565,"1510 Hearst Ave, Berkeley, California, 94703",98.909999999999997
BERKELEY,Alameda,2020,,058 212000600,1628 Seventh,,B2019-05208,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-05-07,1,0,0,0,0,0,0,0,0,0,0,1,2020-05-07,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.873765,-122.298457,"1628 7th St, Berkeley, California, 94710",98.909999999999997
BERKELEY,Alameda,2020,,060 246201800,1311 Spruce,,B2017-04092,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2020-07-20,1,0,N,0,0,,,0,,0,0,0,0,0,,,,37.883543,-122.266244,"1311 Spruce St, Berkeley, California, 94709",98.909999999999997
BERKELEY,Alameda,2020,,060 244504500,1327 Carlotta,,B2019-00017,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-01-28,1,0,0,0,0,0,0,0,0,0,0,1,2020-01-28,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.881691,-122.279444,"1327 Carlotta Ave, Berkeley, California, 94703",98.909999999999997
BERKELEY,Alameda,2020,,060 247801400,1442 Campus,,B2019-02404,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-08-21,1,0,0,0,0,0,0,0,0,0,0,1,2020-08-21,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.883072,-122.252759,"1442 Campus Dr, Berkeley, California, 94708",98.909999999999997
BERKELEY,Alameda,2020,,060 249201704,1531 Summit,,ZP2019-0193,SFD,Owner,0,0,0,0,0,0,0,0,0,0,1,2020-09-28,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.882078,-122.247036,"1531 Summit Rd, Berkeley, California, 94708",98.909999999999997
BERKELEY,Alameda,2020,,058 215701200,1615 Francisco,,B2019-04236,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2020-05-04,1,0,N,0,0,,,0,,0,0,0,0,0,,,,37.874376,-122.279479,"1615 Francisco St, Berkeley, California, 94703",98.909999999999997
BERKELEY,Alameda,2020,,057 206602700,1620 Delaware,,B2020-01519,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-10-14,1,0,0,0,0,0,0,0,0,0,0,1,2020-10-14,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.873445,-122.279049,"1620 Delaware St, Berkeley, California, 94703",98.909999999999997
BERKELEY,Alameda,2020,,054 180602300,1620 Dwight,,B2019-03683,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-06-30,1,0,0,0,0,0,0,0,0,0,0,1,2020-06-30,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.862577,-122.277899,"1620 Dwight Way, Berkeley, California, 94703",98.909999999999997
BERKELEY,Alameda,2020,,058 217001700,1711 M L King Jr,,B2019-03245,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2020-12-15,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.875515,-122.273433,"1711 Martin Luther King Jr Way, Berkeley, California, 94709",98.909999999999997
BERKELEY,Alameda,2020,,058 215903300,1730 Francisco,,B2018-05070,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2020-01-31,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.874703,-122.276537,"1730 Francisco St, Berkeley, California, 94703",98.909999999999997
BERKELEY,Alameda,2020,,055 190502100,1731 Channing,,B2019-00717,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-01-27,1,0,0,0,0,0,0,0,0,0,0,1,2020-07-20,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.864821,-122.275252,"1731 Channing Way, Berkeley, California, 94703",98.909999999999997
BERKELEY,Alameda,2020,,058 216702200,1814 Virginia,,B2020-01259,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-08-25,1,0,0,0,0,0,0,0,0,0,0,1,2020-08-25,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.875785,-122.275190,"1814 Virginia St, Berkeley, California, 94703",98.909999999999997
BERKELEY,Alameda,2020,,057 206001600,1828 Berkeley,,B2016-04789,ADU,Renter,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,2020-07-02,1,0,N,0,0,,,0,,0,0,0,0,0,,,,37.872316,-122.274038,"1828 Berkeley Way, Berkeley, California, 94703",98.909999999999997
BERKELEY,Alameda,2020,,062 289903000,1884 Thousand Oaks,,B2019-01573,ADU,Renter,0,0,0,0,0,0,0,0,0,0,1,2020-05-28,1,0,0,0,0,0,0,0,0,0,0,1,2020-05-28,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,N,0,0,,,0,,0,0,0,0,0,,,,37.897165,-122.279050,"1884 Thousand Oaks Blvd, Berkeley, California, 94707",98.909999999999997
